date,hustle,hustler,inflation,jobless,laid
2010-10-06,26.5042233327,59.3207741978,55.420536337,0.872779225348,59.1340340891
2010-10-07,32.7405111757,50.1945012443,73.4644318885,3.92750651407,45.4877185301
2010-10-08,29.6223672542,51.7155467365,56.7093860192,3.49111690139,42.4552039614
2010-10-09,29.6223672542,56.2786832133,61.8647847482,1.30916883802,33.3576602554
2010-10-10,26.5042233327,82.1364565815,47.6874382434,1.7455584507,36.390174824
2010-10-11,34.2995831365,57.7997287055,55.420536337,1.30916883802,43.9714612457
2010-10-12,26.5042233327,59.3207741978,76.0421312531,0.436389612674,48.5202330987
2010-10-13,26.5042233327,54.757637721,72.1755822063,0.872779225348,37.9064321084
2010-10-14,35.8586550972,60.84181969,69.5978828418,1.30916883802,43.9714612457
2010-10-15,26.5042233327,48.673455752,61.8647847482,1.7455584507,54.5852622361
2010-10-16,24.945151372,65.4049561668,45.1097388789,0.872779225348,39.4226893927
2010-10-17,28.0632952935,60.84181969,52.8428369725,0.872779225348,42.4552039614
2010-10-18,31.181439215,59.3207741978,50.265137608,1.7455584507,28.8088884024
2010-10-19,29.6223672542,54.757637721,56.7093860192,0.436389612674,45.4877185301
2010-10-20,23.3860794112,68.4470471513,63.1536344305,1.7455584507,50.0364903831
2010-10-21,29.6223672542,63.8839106745,68.3090331595,3.05472728872,42.4552039614
2010-10-22,24.945151372,63.8839106745,59.2870853837,1.30916883802,33.3576602554
2010-10-23,29.6223672542,79.094365597,32.2212420564,0.872779225348,31.841402971
2010-10-24,26.5042233327,80.6154110893,54.1316866547,0.436389612674,51.5527476674
2010-10-25,26.5042233327,50.1945012443,85.0640790288,0.436389612674,36.390174824
2010-10-26,17.1497915682,57.7997287055,74.7532815708,1.30916883802,47.0039758144
2010-10-27,29.6223672542,53.2365922288,77.3309809353,1.30916883802,50.0364903831
2010-10-28,34.2995831365,50.1945012443,69.5978828418,3.05472728872,30.3251456867
2010-10-29,32.7405111757,65.4049561668,55.420536337,2.61833767604,30.3251456867
2010-10-30,40.5358709795,86.6995930583,38.6654904677,0.0,34.8739175397
2010-10-31,34.2995831365,74.5312291203,45.1097388789,0.872779225348,43.9714612457
2010-11-01,35.8586550972,34.9840463218,57.9982357015,1.30916883802,31.841402971
2010-11-02,24.945151372,38.0261373063,78.6198306176,0.872779225348,37.9064321084
2010-11-03,38.9767990187,41.0682282908,77.3309809353,1.30916883802,42.4552039614
2010-11-04,23.3860794112,42.589273783,83.7752293466,1.7455584507,47.0039758144
2010-11-05,21.8270074505,48.673455752,76.0421312531,2.18194806337,47.0039758144
2010-11-06,37.417727058,65.4049561668,73.4644318885,1.30916883802,43.9714612457
2010-11-07,26.5042233327,51.7155467365,78.6198306176,0.436389612674,31.841402971
2010-11-08,23.3860794112,34.9840463218,91.5083274401,1.30916883802,31.841402971
2010-11-09,24.945151372,45.6313647675,128.884968226,0.872779225348,54.5852622361
2010-11-10,29.6223672542,36.505091814,114.707621721,2.61833767604,33.3576602554
2010-11-11,37.417727058,41.0682282908,79.9086802998,0.436389612674,42.4552039614
2010-11-12,23.3860794112,44.1103192753,79.9086802998,1.30916883802,50.0364903831
2010-11-13,28.0632952935,68.4470471513,55.420536337,0.872779225348,40.9389466771
2010-11-14,35.8586550972,48.673455752,55.420536337,0.436389612674,63.6828059421
2010-11-15,21.8270074505,39.5471827985,100.530275216,1.7455584507,45.4877185301
2010-11-16,37.417727058,41.0682282908,86.3529287111,1.30916883802,53.0690049517
2010-11-17,15.5907196075,44.1103192753,94.0860268046,1.30916883802,36.390174824
2010-11-18,29.6223672542,54.757637721,64.4424841128,1.7455584507,39.4226893927
2010-11-19,38.9767990187,36.505091814,64.4424841128,3.49111690139,43.9714612457
2010-11-20,40.5358709795,66.926001659,60.575935066,1.30916883802,37.9064321084
2010-11-21,26.5042233327,56.2786832133,37.3766407854,1.7455584507,36.390174824
2010-11-22,18.708863529,50.1945012443,81.1975299821,0.436389612674,42.4552039614
2010-11-23,32.7405111757,45.6313647675,91.5083274401,0.872779225348,33.3576602554
2010-11-24,28.0632952935,38.0261373063,65.731333795,2.18194806337,40.9389466771
2010-11-25,32.7405111757,54.757637721,38.6654904677,0.436389612674,31.841402971
2010-11-26,29.6223672542,54.757637721,36.0877911031,2.18194806337,30.3251456867
2010-11-27,23.3860794112,63.8839106745,42.5320395144,0.436389612674,34.8739175397
2010-11-28,37.417727058,66.926001659,51.5539872902,1.7455584507,47.0039758144
2010-11-29,28.0632952935,45.6313647675,55.420536337,0.872779225348,37.9064321084
2010-11-30,34.2995831365,62.3628651823,72.1755822063,1.30916883802,36.390174824
2010-12-01,28.0632952935,36.505091814,69.5978828418,3.05472728872,40.9389466771
2010-12-02,28.0632952935,36.505091814,82.4863796643,3.49111690139,53.0690049517
2010-12-03,21.8270074505,41.0682282908,76.0421312531,5.23667535209,36.390174824
2010-12-04,35.8586550972,59.3207741978,50.265137608,3.49111690139,43.9714612457
2010-12-05,21.8270074505,79.094365597,52.8428369725,2.61833767604,42.4552039614
2010-12-06,29.6223672542,47.1524102598,69.5978828418,2.61833767604,42.4552039614
2010-12-07,35.8586550972,51.7155467365,73.4644318885,4.80028573941,39.4226893927
2010-12-08,28.0632952935,53.2365922288,105.685673945,0.436389612674,43.9714612457
2010-12-09,29.6223672542,44.1103192753,78.6198306176,3.92750651407,28.8088884024
2010-12-10,26.5042233327,45.6313647675,70.886732524,2.18194806337,39.4226893927
2010-12-11,38.9767990187,51.7155467365,61.8647847482,1.30916883802,47.0039758144
2010-12-12,54.5675186262,56.2786832133,61.8647847482,2.18194806337,34.8739175397
2010-12-13,31.181439215,53.2365922288,70.886732524,0.436389612674,36.390174824
2010-12-14,26.5042233327,44.1103192753,68.3090331595,0.436389612674,36.390174824
2010-12-15,29.6223672542,47.1524102598,79.9086802998,1.30916883802,36.390174824
2010-12-16,24.945151372,44.1103192753,64.4424841128,1.7455584507,30.3251456867
2010-12-17,37.417727058,45.6313647675,74.7532815708,2.61833767604,28.8088884024
2010-12-18,21.8270074505,47.1524102598,46.3985885612,0.872779225348,51.5527476674
2010-12-19,29.6223672542,62.3628651823,36.0877911031,1.30916883802,40.9389466771
2010-12-20,23.3860794112,51.7155467365,34.7989414209,2.61833767604,54.5852622361
2010-12-21,29.6223672542,48.673455752,47.6874382434,0.872779225348,33.3576602554
2010-12-22,29.6223672542,53.2365922288,42.5320395144,0.436389612674,37.9064321084
2010-12-23,32.7405111757,33.4630008295,34.7989414209,1.30916883802,47.0039758144
2010-12-24,23.3860794112,63.8839106745,29.6435426919,0.0,31.841402971
2010-12-25,37.417727058,63.8839106745,30.9323923741,0.0,28.8088884024
2010-12-26,23.3860794112,68.4470471513,28.3546930096,0.0,43.9714612457
2010-12-27,46.7721588225,63.8839106745,48.9762879257,1.30916883802,37.9064321084
2010-12-28,34.2995831365,51.7155467365,48.9762879257,0.872779225348,36.390174824
2010-12-29,42.0949429402,60.84181969,41.2431898322,0.436389612674,51.5527476674
2010-12-30,40.5358709795,50.1945012443,38.6654904677,2.61833767604,36.390174824
2010-12-31,30.8796517419,44.2084392965,39.9796787564,0.442783599673,40.2759998289
2011-01-01,49.9956266297,49.5670379991,37.6951256846,0.885567199346,47.2201377304
2011-01-02,79.4048187649,79.0393308635,37.6951256846,0.885567199346,43.0536549895
2011-01-03,41.1728689892,49.5670379991,43.406508364,1.32835079902,51.3866204714
2011-01-04,44.1137882027,50.9066876748,63.9674860102,0.442783599673,40.2759998289
2011-01-05,32.3501113487,41.5291399452,54.829273723,0.442783599673,43.0536549895
2011-01-06,42.643328596,44.2084392965,54.829273723,3.54226879738,48.6089653107
2011-01-07,35.2910305622,44.2084392965,52.5447206512,1.77113439869,40.2759998289
2011-01-08,49.9956266297,72.3410824852,51.4024441153,2.21391799836,47.2201377304
2011-01-09,38.2319497757,56.2652863774,55.9715502589,0.442783599673,44.4424825698
2011-01-10,32.3501113487,46.8877386478,54.829273723,0.442783599673,47.2201377304
2011-01-11,26.4682729216,38.8498405939,50.2601675794,0.885567199346,54.164275632
2011-01-12,32.3501113487,44.2084392965,59.3983798666,1.77113439869,48.6089653107
2011-01-13,38.2319497757,50.9066876748,66.252039082,3.54226879738,45.8313101501
2011-01-14,44.1137882027,54.9256367017,79.9593575127,1.32835079902,36.109517088
2011-01-15,39.7024093824,62.9635347556,37.6951256846,0.885567199346,31.9430343471
2011-01-16,48.525167023,73.6807321609,49.1178910435,0.885567199346,54.164275632
2011-01-17,41.1728689892,54.9256367017,65.1097625461,0.885567199346,49.9977928911
2011-01-18,44.1137882027,48.2273883235,65.1097625461,0.442783599673,48.6089653107
2011-01-19,61.7593034838,49.5670379991,57.1138267948,0.885567199346,61.1084135335
2011-01-20,63.2297630906,48.2273883235,79.9593575127,3.09948519771,47.2201377304
2011-01-21,52.9365458433,42.8687896209,69.6788686897,1.77113439869,52.7754480517
2011-01-22,47.0547074162,49.5670379991,51.4024441153,0.442783599673,66.6637238547
2011-01-23,61.7593034838,57.604936053,54.829273723,0.442783599673,49.9977928911
2011-01-24,35.2910305622,58.9445857287,75.3902513691,0.442783599673,41.6648274092
2011-01-25,52.9365458433,53.5859870261,90.2398463358,0.442783599673,52.7754480517
2011-01-26,41.1728689892,44.2084392965,65.1097625461,0.885567199346,44.4424825698
2011-01-27,48.525167023,57.604936053,62.8252094743,1.77113439869,54.164275632
2011-01-28,57.3479246635,52.2463373504,63.9674860102,1.77113439869,37.4983446683
2011-01-29,66.1706823041,62.9635347556,51.4024441153,1.32835079902,47.2201377304
2011-01-30,74.9934399446,64.3031844313,55.9715502589,1.32835079902,47.2201377304
2011-01-31,45.5842478095,50.9066876748,61.6829329384,0.885567199346,47.2201377304
2011-02-01,60.288843877,44.2084392965,71.9634217615,0.885567199346,51.3866204714
2011-02-02,60.288843877,53.5859870261,61.6829329384,1.32835079902,37.4983446683
2011-02-03,36.7614901689,48.2273883235,61.6829329384,2.21391799836,47.2201377304
2011-02-04,41.1728689892,60.2842354043,67.3943156179,1.77113439869,56.9419307926
2011-02-05,57.3479246635,56.2652863774,59.3983798666,0.885567199346,43.0536549895
2011-02-06,61.7593034838,52.2463373504,61.6829329384,0.885567199346,38.8871722486
2011-02-07,44.1137882027,50.9066876748,69.6788686897,0.442783599673,54.164275632
2011-02-08,51.4660862365,45.5480889722,78.8170809768,0.885567199346,48.6089653107
2011-02-09,44.1137882027,50.9066876748,90.2398463358,1.77113439869,55.5531032123
2011-02-10,47.0547074162,52.2463373504,78.8170809768,2.65670159804,49.9977928911
2011-02-11,52.9365458433,42.8687896209,76.532527905,0.885567199346,62.4972411138
2011-02-12,52.9365458433,54.9256367017,50.2601675794,0.0,61.1084135335
2011-02-13,91.1684956189,62.9635347556,59.3983798666,0.885567199346,55.5531032123
2011-02-14,55.8774650568,45.5480889722,75.3902513691,1.32835079902,49.9977928911
2011-02-15,45.5842478095,38.8498405939,83.3861871204,1.32835079902,44.4424825698
2011-02-16,57.3479246635,37.5101909183,74.2479748332,1.77113439869,51.3866204714
2011-02-17,47.0547074162,42.8687896209,92.5243994076,1.77113439869,58.3307583729
2011-02-18,51.4660862365,46.8877386478,70.8211452256,1.77113439869,54.164275632
2011-02-19,54.40700545,46.8877386478,61.6829329384,0.442783599673,55.5531032123
2011-02-20,92.6389552257,65.6428341069,77.6748044409,0.885567199346,43.0536549895
2011-02-21,57.3479246635,40.1894902696,70.8211452256,2.21391799836,52.7754480517
2011-02-22,41.1728689892,32.1515922156,89.0975697999,0.885567199346,49.9977928911
2011-02-23,74.9934399446,45.5480889722,77.6748044409,1.77113439869,59.7195859532
2011-02-24,51.4660862365,40.1894902696,77.6748044409,1.77113439869,59.7195859532
2011-02-25,82.3457379784,60.2842354043,66.252039082,0.885567199346,44.4424825698
2011-02-26,88.2275764054,60.2842354043,53.6869971871,0.885567199346,68.052551435
2011-02-27,107.343551293,58.9445857287,62.8252094743,0.0,40.2759998289
2011-02-28,64.7002226973,36.1705412426,84.5284636563,0.442783599673,52.7754480517
2011-03-01,58.8183842703,52.2463373504,68.5365921538,0.442783599673,51.3866204714
2011-03-02,57.3479246635,37.5101909183,81.1016340486,0.442783599673,44.4424825698
2011-03-03,57.3479246635,45.5480889722,84.5284636563,3.54226879738,63.8860686941
2011-03-04,72.0525207311,46.8877386478,75.3902513691,4.8706195964,61.1084135335
2011-03-05,72.0525207311,46.8877386478,49.1178910435,2.21391799836,40.2759998289
2011-03-06,77.9343591581,53.5859870261,54.829273723,0.442783599673,51.3866204714
2011-03-07,64.7002226973,49.5670379991,78.8170809768,0.0,41.6648274092
2011-03-08,61.7593034838,46.8877386478,75.3902513691,0.885567199346,44.4424825698
2011-03-09,58.8183842703,32.1515922156,70.8211452256,1.32835079902,40.2759998289
2011-03-10,73.5229803379,54.9256367017,68.5365921538,3.09948519771,49.9977928911
2011-03-11,58.8183842703,44.2084392965,63.9674860102,0.885567199346,36.109517088
2011-03-12,66.1706823041,56.2652863774,39.9796787564,0.885567199346,29.1653791864
2011-03-13,67.6411419108,76.3600315122,43.406508364,0.885567199346,40.2759998289
2011-03-14,61.7593034838,50.9066876748,70.8211452256,0.442783599673,49.9977928911
2011-03-15,66.1706823041,62.9635347556,57.1138267948,0.442783599673,45.8313101501
2011-03-16,69.1116015176,52.2463373504,74.2479748332,0.442783599673,47.2201377304
2011-03-17,73.5229803379,56.2652863774,79.9593575127,1.32835079902,43.0536549895
2011-03-18,64.7002226973,66.9824837826,59.3983798666,0.885567199346,48.6089653107
2011-03-19,85.2866571919,72.3410824852,55.9715502589,1.32835079902,54.164275632
2011-03-20,83.8161975852,54.9256367017,51.4024441153,0.442783599673,51.3866204714
2011-03-21,67.6411419108,56.2652863774,62.8252094743,0.0,52.7754480517
2011-03-22,66.1706823041,46.8877386478,67.3943156179,0.885567199346,55.5531032123
2011-03-23,63.2297630906,44.2084392965,59.3983798666,1.32835079902,36.109517088
2011-03-24,82.3457379784,45.5480889722,68.5365921538,2.65670159804,41.6648274092
2011-03-25,83.8161975852,46.8877386478,67.3943156179,0.885567199346,47.2201377304
2011-03-26,91.1684956189,62.9635347556,49.1178910435,0.885567199346,48.6089653107
2011-03-27,77.9343591581,49.5670379991,60.5406564025,1.32835079902,59.7195859532
2011-03-28,60.288843877,64.3031844313,67.3943156179,0.885567199346,52.7754480517
2011-03-29,69.1116015176,37.5101909183,69.6788686897,0.885567199346,48.6089653107
2011-03-30,63.2297630906,45.5480889722,71.9634217615,0.885567199346,48.6089653107
2011-03-31,99.9912532595,40.1894902696,102.804888231,1.32835079902,49.9977928911
2011-04-01,77.9343591581,62.9635347556,67.3943156179,1.32835079902,49.9977928911
2011-04-02,73.5229803379,50.9066876748,53.6869971871,0.885567199346,52.7754480517
2011-04-03,64.7002226973,53.5859870261,71.9634217615,0.885567199346,45.8313101501
2011-04-04,79.4048187649,45.5480889722,77.6748044409,0.885567199346,56.9419307926
2011-04-05,67.6411419108,53.5859870261,71.9634217615,1.32835079902,40.2759998289
2011-04-06,67.6411419108,56.2652863774,71.9634217615,0.885567199346,63.8860686941
2011-04-07,74.9934399446,49.5670379991,74.2479748332,1.32835079902,48.6089653107
2011-04-08,92.6389552257,54.9256367017,76.532527905,0.885567199346,47.2201377304
2011-04-09,77.9343591581,50.9066876748,52.5447206512,0.885567199346,54.164275632
2011-04-10,83.8161975852,50.9066876748,69.6788686897,2.21391799836,48.6089653107
2011-04-11,83.8161975852,40.1894902696,82.2439105845,2.65670159804,62.4972411138
2011-04-12,64.7002226973,53.5859870261,94.8089524794,1.77113439869,43.0536549895
2011-04-13,80.8752783716,42.8687896209,81.1016340486,2.65670159804,65.2748962744
2011-04-14,83.8161975852,54.9256367017,87.955293264,0.885567199346,40.2759998289
2011-04-15,70.5820611243,49.5670379991,83.3861871204,0.885567199346,69.4413790154
2011-04-16,92.6389552257,68.3221334583,47.9756145076,0.442783599673,55.5531032123
2011-04-17,83.8161975852,80.3789805391,53.6869971871,0.442783599673,54.164275632
2011-04-18,49.9956266297,50.9066876748,91.3821228717,0.885567199346,56.9419307926
2011-04-19,66.1706823041,52.2463373504,82.2439105845,1.32835079902,47.2201377304
2011-04-20,67.6411419108,49.5670379991,85.6707401922,1.32835079902,55.5531032123
2011-04-21,61.7593034838,52.2463373504,90.2398463358,2.21391799836,52.7754480517
2011-04-22,64.7002226973,54.9256367017,61.6829329384,0.885567199346,48.6089653107
2011-04-23,72.0525207311,69.6617831339,59.3983798666,0.885567199346,66.6637238547
2011-04-24,77.9343591581,61.62388508,69.6788686897,0.885567199346,48.6089653107
2011-04-25,57.3479246635,65.6428341069,105.089441302,0.442783599673,54.164275632
2011-04-26,60.288843877,48.2273883235,81.1016340486,0.442783599673,58.3307583729
2011-04-27,61.7593034838,56.2652863774,95.9512290153,1.32835079902,48.6089653107
2011-04-28,67.6411419108,48.2273883235,114.22765359,3.09948519771,51.3866204714
2011-04-29,73.5229803379,45.5480889722,75.3902513691,0.885567199346,43.0536549895
2011-04-30,85.2866571919,58.9445857287,71.9634217615,1.77113439869,51.3866204714
2011-05-01,98.5207936527,60.2842354043,67.3943156179,0.442783599673,48.6089653107
2011-05-02,61.7593034838,48.2273883235,76.532527905,0.885567199346,49.9977928911
2011-05-03,70.5820611243,50.9066876748,86.8130167281,0.885567199346,43.0536549895
2011-05-04,70.5820611243,40.1894902696,85.6707401922,1.32835079902,58.3307583729
2011-05-05,69.1116015176,44.2084392965,82.2439105845,4.8706195964,54.164275632
2011-05-06,69.1116015176,49.5670379991,75.3902513691,1.77113439869,41.6648274092
2011-05-07,83.8161975852,57.604936053,63.9674860102,1.32835079902,36.109517088
2011-05-08,67.6411419108,69.6617831339,62.8252094743,0.885567199346,49.9977928911
2011-05-09,76.4638995514,48.2273883235,75.3902513691,0.885567199346,49.9977928911
2011-05-10,64.7002226973,60.2842354043,66.252039082,0.885567199346,55.5531032123
2011-05-11,86.7571167987,73.6807321609,71.9634217615,0.442783599673,54.164275632
2011-05-12,98.5207936527,58.9445857287,69.6788686897,1.32835079902,44.4424825698
2011-05-13,97.050334046,52.2463373504,70.8211452256,0.885567199346,58.3307583729
2011-05-14,83.8161975852,60.2842354043,42.2642318282,0.442783599673,63.8860686941
2011-05-15,105.873091687,68.3221334583,49.1178910435,0.442783599673,65.2748962744
2011-05-16,64.7002226973,45.5480889722,65.1097625461,0.442783599673,55.5531032123
2011-05-17,89.6980360122,52.2463373504,57.1138267948,0.442783599673,61.1084135335
2011-05-18,66.1706823041,52.2463373504,73.1056982973,0.885567199346,49.9977928911
2011-05-19,76.4638995514,50.9066876748,65.1097625461,3.09948519771,51.3866204714
2011-05-20,80.8752783716,49.5670379991,57.1138267948,1.77113439869,45.8313101501
2011-05-21,73.5229803379,69.6617831339,41.1219552923,0.885567199346,49.9977928911
2011-05-22,80.8752783716,50.9066876748,44.5487848999,0.442783599673,52.7754480517
2011-05-23,57.3479246635,52.2463373504,58.2561033307,1.77113439869,44.4424825698
2011-05-24,61.7593034838,46.8877386478,53.6869971871,0.442783599673,47.2201377304
2011-05-25,61.7593034838,56.2652863774,60.5406564025,0.442783599673,49.9977928911
2011-05-26,70.5820611243,56.2652863774,58.2561033307,2.65670159804,45.8313101501
2011-05-27,73.5229803379,42.8687896209,54.829273723,1.77113439869,44.4424825698
2011-05-28,89.6980360122,65.6428341069,45.6910614358,0.885567199346,47.2201377304
2011-05-29,97.050334046,56.2652863774,52.5447206512,0.0,58.3307583729
2011-05-30,83.8161975852,53.5859870261,44.5487848999,0.442783599673,43.0536549895
2011-05-31,61.7593034838,42.8687896209,61.6829329384,0.885567199346,48.6089653107
2011-06-01,66.1706823041,49.5670379991,52.5447206512,0.885567199346,51.3866204714
2011-06-02,85.2866571919,45.5480889722,65.1097625461,2.21391799836,47.2201377304
2011-06-03,63.2297630906,53.5859870261,61.6829329384,3.54226879738,48.6089653107
2011-06-04,74.9934399446,53.5859870261,47.9756145076,0.442783599673,49.9977928911
2011-06-05,69.1116015176,61.62388508,53.6869971871,1.77113439869,49.9977928911
2011-06-06,66.1706823041,49.5670379991,51.4024441153,0.442783599673,52.7754480517
2011-06-07,69.1116015176,50.9066876748,49.1178910435,1.32835079902,43.0536549895
2011-06-08,63.2297630906,50.9066876748,54.829273723,0.442783599673,63.8860686941
2011-06-09,63.2297630906,52.2463373504,53.6869971871,2.21391799836,56.9419307926
2011-06-10,60.288843877,58.9445857287,54.829273723,0.885567199346,54.164275632
2011-06-11,67.6411419108,66.9824837826,46.8333379717,0.442783599673,48.6089653107
2011-06-12,60.288843877,54.9256367017,46.8333379717,0.885567199346,49.9977928911
2011-06-13,52.9365458433,58.9445857287,46.8333379717,0.442783599673,56.9419307926
2011-06-14,58.8183842703,53.5859870261,57.1138267948,1.32835079902,43.0536549895
2011-06-15,61.7593034838,53.5859870261,60.5406564025,1.77113439869,38.8871722486
2011-06-16,66.1706823041,52.2463373504,57.1138267948,2.21391799836,61.1084135335
2011-06-17,72.0525207311,60.2842354043,47.9756145076,1.77113439869,40.2759998289
2011-06-18,64.7002226973,81.7186302148,36.5528491487,3.98505239706,37.4983446683
2011-06-19,64.7002226973,71.0014328096,45.6910614358,0.885567199346,47.2201377304
2011-06-20,67.6411419108,53.5859870261,50.2601675794,1.32835079902,40.2759998289
2011-06-21,58.8183842703,56.2652863774,46.8333379717,0.885567199346,52.7754480517
2011-06-22,44.1137882027,52.2463373504,49.1178910435,0.885567199346,45.8313101501
2011-06-23,69.1116015176,50.9066876748,57.1138267948,2.65670159804,41.6648274092
2011-06-24,49.9956266297,58.9445857287,41.1219552923,1.77113439869,45.8313101501
2011-06-25,67.6411419108,56.2652863774,42.2642318282,0.0,55.5531032123
2011-06-26,80.8752783716,79.0393308635,47.9756145076,0.885567199346,47.2201377304
2011-06-27,94.1094148325,48.2273883235,45.6910614358,0.442783599673,49.9977928911
2011-06-28,83.8161975852,53.5859870261,53.6869971871,0.442783599673,54.164275632
2011-06-29,63.2297630906,34.830891567,54.829273723,0.442783599673,48.6089653107
2011-06-30,76.4638995514,60.2842354043,38.8374022205,2.21391799836,49.9977928911
2011-07-01,77.9343591581,49.5670379991,42.2642318282,0.885567199346,54.164275632
2011-07-02,73.5229803379,81.7186302148,37.6951256846,0.442783599673,44.4424825698
2011-07-03,70.5820611243,58.9445857287,43.406508364,0.885567199346,56.9419307926
2011-07-04,88.2275764054,53.5859870261,42.2642318282,0.885567199346,51.3866204714
2011-07-05,58.8183842703,38.8498405939,50.2601675794,0.442783599673,49.9977928911
2011-07-06,82.3457379784,48.2273883235,47.9756145076,0.442783599673,59.7195859532
2011-07-07,92.6389552257,49.5670379991,50.2601675794,2.21391799836,37.4983446683
2011-07-08,60.288843877,52.2463373504,53.6869971871,2.21391799836,43.0536549895
2011-07-09,91.1684956189,44.2084392965,38.8374022205,0.885567199346,40.2759998289
2011-07-10,83.8161975852,52.2463373504,52.5447206512,0.442783599673,49.9977928911
2011-07-11,51.4660862365,53.5859870261,59.3983798666,0.442783599673,45.8313101501
2011-07-12,54.40700545,49.5670379991,53.6869971871,1.32835079902,52.7754480517
2011-07-13,57.3479246635,50.9066876748,62.8252094743,0.442783599673,61.1084135335
2011-07-14,55.8774650568,44.2084392965,57.1138267948,0.442783599673,58.3307583729
2011-07-15,67.6411419108,45.5480889722,50.2601675794,0.885567199346,43.0536549895
2011-07-16,63.2297630906,66.9824837826,44.5487848999,0.0,43.0536549895
2011-07-17,70.5820611243,58.9445857287,41.1219552923,0.885567199346,55.5531032123
2011-07-18,66.1706823041,38.8498405939,61.6829329384,0.885567199346,54.164275632
2011-07-19,58.8183842703,50.9066876748,60.5406564025,0.442783599673,45.8313101501
2011-07-20,49.9956266297,50.9066876748,45.6910614358,0.0,44.4424825698
2011-07-21,58.8183842703,44.2084392965,65.1097625461,1.77113439869,56.9419307926
2011-07-22,58.8183842703,44.2084392965,50.2601675794,0.885567199346,44.4424825698
2011-07-23,55.8774650568,72.3410824852,46.8333379717,0.442783599673,45.8313101501
2011-07-24,66.1706823041,56.2652863774,41.1219552923,0.442783599673,48.6089653107
2011-07-25,60.288843877,46.8877386478,45.6910614358,0.442783599673,59.7195859532
2011-07-26,47.0547074162,53.5859870261,60.5406564025,0.885567199346,45.8313101501
2011-07-27,47.0547074162,41.5291399452,60.5406564025,0.442783599673,38.8871722486
2011-07-28,44.1137882027,41.5291399452,54.829273723,2.65670159804,51.3866204714
2011-07-29,44.1137882027,108.511623728,47.9756145076,0.885567199346,45.8313101501
2011-07-30,57.3479246635,128.606368863,50.2601675794,0.442783599673,45.8313101501
2011-07-31,73.5229803379,96.4547766469,46.8333379717,0.442783599673,43.0536549895
2011-08-01,52.9365458433,72.3410824852,59.3983798666,0.885567199346,51.3866204714
2011-08-02,42.643328596,57.604936053,51.4024441153,0.885567199346,44.4424825698
2011-08-03,52.9365458433,56.2652863774,70.8211452256,1.32835079902,56.9419307926
2011-08-04,52.9365458433,64.3031844313,59.3983798666,4.42783599673,41.6648274092
2011-08-05,51.4660862365,46.8877386478,50.2601675794,3.09948519771,43.0536549895
2011-08-06,42.643328596,52.2463373504,52.5447206512,1.32835079902,52.7754480517
2011-08-07,64.7002226973,57.604936053,45.6910614358,1.32835079902,51.3866204714
2011-08-08,42.643328596,68.3221334583,60.5406564025,1.32835079902,41.6648274092
2011-08-09,39.7024093824,48.2273883235,68.5365921538,1.32835079902,40.2759998289
2011-08-10,49.9956266297,56.2652863774,55.9715502589,0.442783599673,41.6648274092
2011-08-11,63.2297630906,68.3221334583,47.9756145076,4.42783599673,38.8871722486
2011-08-12,58.8183842703,52.2463373504,59.3983798666,0.885567199346,58.3307583729
2011-08-13,55.8774650568,60.2842354043,37.6951256846,0.442783599673,59.7195859532
2011-08-14,47.0547074162,64.3031844313,44.5487848999,0.885567199346,58.3307583729
2011-08-15,47.0547074162,57.604936053,45.6910614358,0.442783599673,47.2201377304
2011-08-16,54.40700545,45.5480889722,51.4024441153,0.885567199346,47.2201377304
2011-08-17,60.288843877,53.5859870261,55.9715502589,0.885567199346,45.8313101501
2011-08-18,54.40700545,44.2084392965,60.5406564025,4.42783599673,48.6089653107
2011-08-19,44.1137882027,64.3031844313,63.9674860102,2.21391799836,48.6089653107
2011-08-20,57.3479246635,66.9824837826,35.4105726128,2.65670159804,45.8313101501
2011-08-21,47.0547074162,46.8877386478,44.5487848999,0.442783599673,51.3866204714
2011-08-22,51.4660862365,50.9066876748,58.2561033307,0.885567199346,45.8313101501
2011-08-23,36.7614901689,54.9256367017,47.9756145076,1.32835079902,47.2201377304
2011-08-24,61.7593034838,61.62388508,45.6910614358,1.77113439869,44.4424825698
2011-08-25,48.525167023,57.604936053,52.5447206512,3.09948519771,47.2201377304
2011-08-26,51.0,49.7449768407,45.6910614358,1.77113439869,44.4424825698
2011-08-27,60.0,66.964391901,29.6991899333,0.0,47.2201377304
2011-08-28,55.0,60.2679527109,31.9837430051,0.442783599673,41.6648274092
2011-08-29,38.0,43.0485376506,52.5447206512,0.885567199346,44.4424825698
2011-08-30,45.0,34.4388301205,50.2601675794,0.442783599673,62.4972411138
2011-08-31,40.0,42.0919034806,53.6869971871,0.442783599673,55.5531032123
2011-09-01,45.0,44.9618059907,53.6869971871,2.21391799836,61.1084135335
2011-09-02,45.0,47.8317085007,38.8374022205,2.65670159804,55.5531032123
2011-09-03,40.0,68.877660241,42.2642318282,1.32835079902,48.6089653107
2011-09-04,52.0,67.921026071,39.9796787564,0.885567199346,48.6089653107
2011-09-05,64.0,50.7016110107,41.1219552923,0.885567199346,61.1084135335
2011-09-06,40.0,47.8317085007,65.1097625461,1.32835079902,51.3866204714
2011-09-07,39.0,45.9184401607,53.6869971871,2.21391799836,51.3866204714
2011-09-08,43.0,51.6582451807,53.6869971871,3.09948519771,48.6089653107
