date,partnership,patron,patronage,precious,priceless
2014-02-26,89.7828342384,40.5327622778,5.72067978896,44.6430106362,5.72790505622
2014-02-27,83.0826227281,40.5327622778,5.72067978896,41.208932895,5.72790505622
2014-02-28,71.0222420095,40.5327622778,3.81378652597,38.9195477342,5.72790505622
2014-03-01,42.8813536661,44.2175588485,1.90689326299,49.2217809579,3.43674303373
2014-03-02,34.8410998537,51.5871519899,7.62757305195,48.0770883775,4.58232404497
2014-03-03,67.0021151033,36.8479657071,3.81378652597,83.5625583704,5.72790505622
2014-03-04,79.0624958219,39.3044967542,5.72067978896,50.3664735383,6.87348606746
2014-03-05,83.0826227281,35.6197001835,5.72067978896,51.5111661187,3.43674303373
2014-03-06,77.7224535198,44.2175588485,5.72067978896,44.6430106362,8.0190670787
2014-03-07,60.301903593,40.5327622778,5.72067978896,43.4983180558,5.72790505622
2014-03-08,34.8410998537,41.7610278014,1.90689326299,54.94524386,5.72790505622
2014-03-09,38.8612267599,47.9023554192,3.81378652597,44.6430106362,6.87348606746
2014-03-10,68.3421574054,40.5327622778,3.81378652597,34.3407774125,5.72790505622
2014-03-11,80.402538124,39.3044967542,9.53446631494,42.3536254754,6.87348606746
2014-03-12,77.7224535198,40.5327622778,9.53446631494,49.2217809579,8.0190670787
2014-03-13,79.0624958219,40.5327622778,5.72067978896,48.0770883775,6.87348606746
2014-03-14,75.0423689157,49.1306209428,5.72067978896,40.0642403146,5.72790505622
2014-03-15,41.5413113641,56.5002140842,1.90689326299,45.7877032166,4.58232404497
2014-03-16,38.8612267599,49.1306209428,3.81378652597,46.9323957971,5.72790505622
2014-03-17,80.402538124,63.8698072256,3.81378652597,41.208932895,3.43674303373
2014-03-18,87.1027496343,45.4458243721,3.81378652597,45.7877032166,9.16464808995
2014-03-19,72.3622843116,73.6959314142,3.81378652597,43.4983180558,8.0190670787
2014-03-20,68.3421574054,51.5871519899,3.81378652597,45.7877032166,4.58232404497
2014-03-21,80.402538124,47.9023554192,5.72067978896,61.8133993425,4.58232404497
2014-03-22,40.201269062,54.0436830371,1.90689326299,41.208932895,4.58232404497
2014-03-23,42.8813536661,42.9892933249,1.90689326299,44.6430106362,6.87348606746
2014-03-24,68.3421574054,36.8479657071,5.72067978896,45.7877032166,6.87348606746
2014-03-25,85.7627073322,33.1631691364,7.62757305195,40.0642403146,4.58232404497
2014-03-26,81.742580426,38.0762312307,7.62757305195,46.9323957971,6.87348606746
2014-03-27,81.742580426,33.1631691364,7.62757305195,44.6430106362,5.72790505622
2014-03-28,75.0423689157,44.2175588485,5.72067978896,38.9195477342,6.87348606746
2014-03-29,33.5010575517,42.9892933249,1.90689326299,52.6558586991,5.72790505622
2014-03-30,37.5211844579,47.9023554192,1.90689326299,50.3664735383,4.58232404497
2014-03-31,71.0222420095,40.5327622778,7.62757305195,43.4983180558,4.58232404497
2014-04-01,87.1027496343,39.3044967542,7.62757305195,44.6430106362,3.43674303373
2014-04-02,81.742580426,44.2175588485,3.81378652597,43.4983180558,5.72790505622
2014-04-03,85.7627073322,45.4458243721,3.81378652597,44.6430106362,4.58232404497
2014-04-04,76.3824112178,47.9023554192,3.81378652597,45.7877032166,9.16464808995
2014-04-05,36.1811421558,55.2719485606,3.81378652597,45.7877032166,9.16464808995
2014-04-06,34.8410998537,52.8154175135,3.81378652597,43.4983180558,6.87348606746
2014-04-07,79.0624958219,44.2175588485,5.72067978896,37.7748551537,6.87348606746
2014-04-08,83.0826227281,44.2175588485,7.62757305195,61.8133993425,2.29116202249
2014-04-09,80.402538124,33.1631691364,3.81378652597,48.0770883775,5.72790505622
2014-04-10,80.402538124,45.4458243721,7.62757305195,41.208932895,5.72790505622
2014-04-11,75.0423689157,42.9892933249,7.62757305195,48.0770883775,3.43674303373
2014-04-12,53.6016920826,54.0436830371,0.0,50.3664735383,5.72790505622
2014-04-13,57.6218189888,66.3263382728,5.72067978896,52.6558586991,5.72790505622
2014-04-14,83.0826227281,36.8479657071,3.81378652597,51.5111661187,5.72790505622
2014-04-15,92.4629188426,35.6197001835,3.81378652597,53.8005512796,5.72790505622
2014-04-16,68.3421574054,40.5327622778,5.72067978896,50.3664735383,3.43674303373
2014-04-17,75.0423689157,41.7610278014,7.62757305195,44.6430106362,4.58232404497
2014-04-18,52.2616497806,39.3044967542,3.81378652597,44.6430106362,4.58232404497
2014-04-19,34.8410998537,55.2719485606,1.90689326299,49.2217809579,3.43674303373
2014-04-20,24.1207614372,49.1306209428,1.90689326299,53.8005512796,6.87348606746
2014-04-21,68.3421574054,35.6197001835,7.62757305195,36.6301625733,8.0190670787
2014-04-22,83.0826227281,38.0762312307,3.81378652597,44.6430106362,5.72790505622
2014-04-23,85.7627073322,46.6740898956,3.81378652597,48.0770883775,6.87348606746
2014-04-24,81.742580426,42.9892933249,5.72067978896,44.6430106362,8.0190670787
2014-04-25,64.3220304992,50.3588864664,5.72067978896,50.3664735383,4.58232404497
2014-04-26,37.5211844579,45.4458243721,0.0,41.208932895,8.0190670787
2014-04-27,33.5010575517,70.0111348435,1.90689326299,49.2217809579,8.0190670787
2014-04-28,73.7023266136,44.2175588485,3.81378652597,44.6430106362,5.72790505622
2014-04-29,65.6620728012,39.3044967542,7.62757305195,50.3664735383,5.72790505622
2014-04-30,73.7023266136,47.9023554192,5.72067978896,51.5111661187,3.43674303373
2014-05-01,69.6821997074,55.2719485606,7.62757305195,51.5111661187,4.58232404497
2014-05-02,67.0021151033,44.2175588485,5.72067978896,40.0642403146,8.0190670787
2014-05-03,28.1408883434,51.5871519899,1.90689326299,57.2346290208,5.72790505622
2014-05-04,28.1408883434,60.1850106549,1.90689326299,44.6430106362,4.58232404497
2014-05-05,69.6821997074,60.1850106549,7.62757305195,44.6430106362,6.87348606746
2014-05-06,69.6821997074,52.8154175135,3.81378652597,49.2217809579,4.58232404497
2014-05-07,75.0423689157,41.7610278014,1.90689326299,44.6430106362,3.43674303373
2014-05-08,77.7224535198,44.2175588485,1.90689326299,48.0770883775,3.43674303373
2014-05-09,65.6620728012,45.4458243721,3.81378652597,45.7877032166,4.58232404497
2014-05-10,30.8209729475,55.2719485606,3.81378652597,50.3664735383,5.72790505622
2014-05-11,30.8209729475,50.3588864664,5.72067978896,58.3793216012,5.72790505622
2014-05-12,72.3622843116,36.8479657071,5.72067978896,68.681554825,8.0190670787
2014-05-13,69.6821997074,35.6197001835,5.72067978896,42.3536254754,5.72790505622
2014-05-14,83.0826227281,31.9349036128,7.62757305195,48.0770883775,5.72790505622
2014-05-15,80.402538124,42.9892933249,5.72067978896,41.208932895,6.87348606746
2014-05-16,57.6218189888,46.6740898956,0.0,45.7877032166,5.72790505622
2014-05-17,34.8410998537,42.9892933249,1.90689326299,43.4983180558,5.72790505622
2014-05-18,29.4809306455,58.9567451313,3.81378652597,48.0770883775,5.72790505622
2014-05-19,68.3421574054,35.6197001835,5.72067978896,48.0770883775,4.58232404497
2014-05-20,72.3622843116,39.3044967542,5.72067978896,35.4854699929,5.72790505622
2014-05-21,72.3622843116,40.5327622778,1.90689326299,43.4983180558,6.87348606746
2014-05-22,62.9819881971,38.0762312307,1.90689326299,40.0642403146,4.58232404497
2014-05-23,62.9819881971,44.2175588485,3.81378652597,41.208932895,4.58232404497
2014-05-24,26.8008460413,63.8698072256,3.81378652597,40.0642403146,6.87348606746
2014-05-25,21.4406768331,56.5002140842,0.0,42.3536254754,3.43674303373
2014-05-26,30.8209729475,45.4458243721,1.90689326299,43.4983180558,4.58232404497
2014-05-27,65.6620728012,36.8479657071,3.81378652597,49.2217809579,4.58232404497
2014-05-28,67.0021151033,35.6197001835,3.81378652597,43.4983180558,5.72790505622
2014-05-29,61.641945895,34.3914346599,3.81378652597,41.208932895,4.58232404497
2014-05-30,65.6620728012,41.7610278014,3.81378652597,44.6430106362,4.58232404497
2014-05-31,29.4809306455,44.2175588485,5.72067978896,44.6430106362,5.72790505622
2014-06-01,30.8209729475,44.2175588485,3.81378652597,46.9323957971,9.16464808995
2014-06-02,72.3622843116,34.3914346599,1.90689326299,48.0770883775,8.0190670787
2014-06-03,71.0222420095,41.7610278014,5.72067978896,40.0642403146,4.58232404497
2014-06-04,68.3421574054,41.7610278014,3.81378652597,46.9323957971,6.87348606746
2014-06-05,87.1027496343,42.9892933249,3.81378652597,42.3536254754,5.72790505622
2014-06-06,72.3622843116,40.5327622778,1.90689326299,44.6430106362,9.16464808995
2014-06-07,26.9599971359,35.6197001835,3.1075297619,37.7748551537,10.3102291012
2014-06-08,22.9159975655,41.7610278014,1.55376488095,38.9195477342,8.0190670787
2014-06-09,70.0959925533,34.3914346599,3.1075297619,38.9195477342,6.87348606746
2014-06-10,70.0959925533,31.9349036128,0.0,36.6301625733,5.72790505622
2014-06-11,63.3559932694,39.3044967542,3.1075297619,44.6430106362,5.72790505622
2014-06-12,64.7039931262,41.7610278014,1.55376488095,44.6430106362,4.58232404497
2014-06-13,59.311993699,39.3044967542,1.55376488095,44.6430106362,5.72790505622
2014-06-14,26.9599971359,46.6740898956,1.55376488095,50.3664735383,4.58232404497
2014-06-15,22.9159975655,40.5327622778,0.0,36.6301625733,4.58232404497
2014-06-16,66.051992983,36.8479657071,0.0,45.7877032166,3.43674303373
2014-06-17,59.311993699,36.8479657071,1.55376488095,37.7748551537,3.43674303373
2014-06-18,66.051992983,41.7610278014,1.55376488095,34.3407774125,5.72790505622
2014-06-19,66.051992983,35.6197001835,3.1075297619,41.208932895,5.72790505622
2014-06-20,63.3559932694,47.9023554192,1.55376488095,45.7877032166,5.72790505622
2014-06-21,31.0039967063,45.4458243721,1.55376488095,43.4983180558,5.72790505622
2014-06-22,28.3079969927,35.6197001835,1.55376488095,49.2217809579,3.43674303373
2014-06-23,64.7039931262,33.0647453721,1.55376488095,47.4809190776,6.1992639098
2014-06-24,63.3559932694,38.1516292755,3.1075297619,43.7324254662,2.47970556392
2014-06-25,72.7919922669,33.0647453721,0.0,43.7324254662,8.67896947372
2014-06-26,60.6599935558,38.1516292755,1.55376488095,42.4829275957,6.1992639098
2014-06-27,66.051992983,44.5102341548,1.55376488095,41.2334297253,7.43911669176
2014-06-28,25.6119972791,53.4122809857,1.55376488095,44.9819233367,6.1992639098
2014-06-29,28.3079969927,45.7819551306,0.0,49.9799148185,6.1992639098
2014-06-30,64.7039931262,38.1516292755,3.1075297619,43.7324254662,4.95941112784
2014-07-01,55.2679941286,34.336466348,3.1075297619,53.7284084299,4.95941112784
2014-07-02,63.3559932694,35.6081873238,3.1075297619,47.4809190776,4.95941112784
2014-07-03,55.2679941286,44.5102341548,1.55376488095,38.7344339844,4.95941112784
2014-07-04,32.3519965631,50.868839034,0.0,53.7284084299,4.95941112784
2014-07-05,31.0039967063,52.1405600099,1.55376488095,43.7324254662,6.1992639098
2014-07-06,28.3079969927,52.1405600099,1.55376488095,37.4849361139,3.71955834588
2014-07-07,68.7479926965,31.7930243963,1.55376488095,42.4829275957,6.1992639098
2014-07-08,72.7919922669,33.0647453721,3.1075297619,36.2354382434,4.95941112784
2014-07-09,75.4879919805,39.4233502514,1.55376488095,42.4829275957,4.95941112784
2014-07-10,63.3559932694,34.336466348,1.55376488095,44.9819233367,7.43911669176
2014-07-11,56.6159939854,34.336466348,1.55376488095,41.2334297253,4.95941112784
2014-07-12,31.0039967063,43.2385131789,1.55376488095,53.7284084299,11.1586750376
2014-07-13,31.0039967063,40.6950712272,1.55376488095,47.4809190776,2.47970556392
2014-07-14,66.051992983,34.336466348,1.55376488095,39.9839318548,7.43911669176
2014-07-15,66.051992983,33.0647453721,3.1075297619,54.9779063004,4.95941112784
2014-07-16,67.3999928397,38.1516292755,1.55376488095,47.4809190776,9.91882225568
2014-07-17,70.0959925533,44.5102341548,3.1075297619,47.4809190776,4.95941112784
2014-07-18,64.7039931262,50.868839034,3.1075297619,38.7344339844,2.47970556392
2014-07-19,29.6559968495,53.4122809857,1.55376488095,46.2314212071,9.91882225568
2014-07-20,21.5679977087,49.5971180582,1.55376488095,43.7324254662,7.43911669176
2014-07-21,60.6599935558,39.4233502514,3.1075297619,34.985940373,7.43911669176
2014-07-22,78.1839916941,34.336466348,1.55376488095,48.7304169481,3.71955834588
2014-07-23,70.0959925533,33.0647453721,1.55376488095,48.7304169481,6.1992639098
2014-07-24,60.6599935558,39.4233502514,3.1075297619,46.2314212071,6.1992639098
2014-07-25,60.6599935558,47.0536761065,0.0,46.2314212071,3.71955834588
2014-07-26,32.3519965631,52.1405600099,1.55376488095,37.4849361139,4.95941112784
2014-07-27,31.0039967063,49.5971180582,3.1075297619,41.2334297253,7.43911669176
2014-07-28,71.4439924101,35.6081873238,3.1075297619,48.7304169481,3.71955834588
2014-07-29,70.0959925533,39.4233502514,1.55376488095,38.7344339844,6.1992639098
2014-07-30,71.4439924101,35.6081873238,1.55376488095,48.7304169481,8.67896947372
2014-07-31,70.0959925533,36.8799082997,1.55376488095,49.9799148185,4.95941112784
2014-08-01,63.3559932694,40.6950712272,0.0,41.2334297253,2.47970556392
2014-08-02,26.9599971359,45.7819551306,1.55376488095,51.229412689,3.71955834588
2014-08-03,33.6999964199,39.4233502514,3.1075297619,57.4769020413,4.95941112784
2014-08-04,66.051992983,40.6950712272,1.55376488095,38.7344339844,6.1992639098
2014-08-05,75.4879919805,34.336466348,3.1075297619,43.7324254662,6.1992639098
2014-08-06,79.5319915509,38.1516292755,1.55376488095,43.7324254662,4.95941112784
2014-08-07,59.311993699,35.6081873238,3.1075297619,43.7324254662,2.47970556392
2014-08-08,57.9639938422,47.0536761065,1.55376488095,53.7284084299,4.95941112784
2014-08-09,35.0479962767,48.3253970823,1.55376488095,41.2334297253,3.71955834588
2014-08-10,28.3079969927,49.5971180582,3.1075297619,47.4809190776,6.1992639098
2014-08-11,66.051992983,34.336466348,1.55376488095,47.4809190776,7.43911669176
2014-08-12,71.4439924101,34.336466348,1.55376488095,38.7344339844,3.71955834588
2014-08-13,67.3999928397,39.4233502514,1.55376488095,49.9799148185,3.71955834588
2014-08-14,66.051992983,41.9667922031,1.55376488095,46.2314212071,6.1992639098
2014-08-15,60.6599935558,47.0536761065,3.1075297619,39.9839318548,14.8782333835
2014-08-16,29.6559968495,49.5971180582,3.1075297619,43.7324254662,9.91882225568
2014-08-17,25.6119972791,41.9667922031,3.1075297619,54.9779063004,21.0774972933
2014-08-18,70.0959925533,36.8799082997,1.55376488095,38.7344339844,14.8782333835
2014-08-19,71.4439924101,39.4233502514,1.55376488095,38.7344339844,12.3985278196
2014-08-20,71.4439924101,33.0647453721,3.1075297619,39.9839318548,7.43911669176
2014-08-21,64.7039931262,36.8799082997,1.55376488095,42.4829275957,11.1586750376
2014-08-22,60.6599935558,39.4233502514,1.55376488095,47.4809190776,9.91882225568
2014-08-23,20.2199978519,43.2385131789,3.1075297619,47.4809190776,12.3985278196
2014-08-24,28.3079969927,45.7819551306,1.55376488095,76.2193700983,12.3985278196
2014-08-25,62.0079934126,41.9667922031,4.66129464286,42.4829275957,8.67896947372
2014-08-26,68.7479926965,33.0647453721,1.55376488095,37.4849361139,7.43911669176
2014-08-27,75.4879919805,40.6950712272,3.1075297619,42.4829275957,9.91882225568
2014-08-28,70.0959925533,40.6950712272,3.1075297619,51.229412689,7.43911669176
2014-08-29,53.9199942718,40.6950712272,3.1075297619,41.2334297253,6.1992639098
2014-08-30,25.6119972791,41.9667922031,1.55376488095,43.7324254662,7.43911669176
2014-08-31,24.2639974223,41.9667922031,0.0,48.7304169481,11.1586750376
2014-09-01,31.0039967063,39.4233502514,1.55376488095,37.4849361139,8.67896947372
2014-09-02,67.3999928397,34.336466348,3.1075297619,41.2334297253,7.43911669176
2014-09-03,72.7919922669,39.4233502514,3.1075297619,38.7344339844,6.1992639098
2014-09-04,71.4439924101,40.6950712272,3.1075297619,44.9819233367,6.1992639098
2014-09-05,74.1399921237,36.8799082997,3.1075297619,47.4809190776,4.95941112784
2014-09-06,33.6999964199,39.4233502514,1.55376488095,52.4789105595,7.43911669176
2014-09-07,32.3519965631,48.3253970823,1.55376488095,46.2314212071,7.43911669176
2014-09-08,67.3999928397,39.4233502514,3.1075297619,44.9819233367,6.1992639098
2014-09-09,82.2279912645,33.0647453721,4.66129464286,44.9819233367,4.95941112784
2014-09-10,80.8799914077,40.6950712272,4.66129464286,38.7344339844,4.95941112784
2014-09-11,55.2679941286,34.336466348,3.1075297619,43.7324254662,7.43911669176
2014-09-12,74.1399921237,36.8799082997,3.1075297619,43.7324254662,7.43911669176
2014-09-13,33.6999964199,36.8799082997,1.55376488095,52.4789105595,8.67896947372
2014-09-14,36.3959961335,48.3253970823,1.55376488095,36.2354382434,6.1992639098
2014-09-15,72.7919922669,43.2385131789,4.66129464286,43.7324254662,9.91882225568
2014-09-16,72.7919922669,48.3253970823,4.66129464286,37.4849361139,4.95941112784
2014-09-17,72.7919922669,50.868839034,4.66129464286,38.7344339844,6.1992639098
2014-09-18,74.1399921237,41.9667922031,3.1075297619,43.7324254662,8.67896947372
2014-09-19,60.6599935558,54.6840019616,4.66129464286,39.9839318548,9.91882225568
2014-09-20,29.6559968495,44.5102341548,1.55376488095,44.9819233367,7.43911669176
2014-09-21,33.6999964199,57.2274439133,4.66129464286,42.4829275957,6.1992639098
2014-09-22,62.0079934126,40.6950712272,3.1075297619,37.4849361139,7.43911669176
2014-09-23,72.7919922669,35.6081873238,7.76882440476,54.9779063004,6.1992639098
2014-09-24,70.0959925533,31.7930243963,4.66129464286,42.4829275957,3.71955834588
2014-09-25,79.5319915509,35.6081873238,7.76882440476,39.9839318548,8.67896947372
2014-09-26,62.0079934126,47.0536761065,3.1075297619,38.7344339844,6.1992639098
2014-09-27,40.4399957038,62.3143278167,3.1075297619,39.9839318548,7.43911669176
2014-09-28,32.3519965631,45.7819551306,1.55376488095,39.9839318548,6.1992639098
2014-09-29,76.8359918373,43.2385131789,7.76882440476,41.2334297253,7.43911669176
2014-09-30,84.9239909781,47.0536761065,6.21505952381,44.9819233367,4.95941112784
2014-10-01,75.4879919805,43.2385131789,6.21505952381,43.7324254662,7.43911669176
2014-10-02,76.8359918373,38.1516292755,7.76882440476,42.4829275957,6.1992639098
2014-10-03,60.6599935558,43.2385131789,3.1075297619,49.9799148185,6.1992639098
2014-10-04,24.2639974223,47.0536761065,1.55376488095,42.4829275957,9.91882225568
2014-10-05,36.3959961335,58.4991648891,4.66129464286,48.7304169481,3.71955834588
2014-10-06,71.4439924101,44.5102341548,7.76882440476,41.2334297253,6.1992639098
2014-10-07,75.4879919805,35.6081873238,4.66129464286,41.2334297253,7.43911669176
2014-10-08,70.0959925533,38.1516292755,7.76882440476,41.2334297253,6.1992639098
2014-10-09,67.3999928397,43.2385131789,7.76882440476,47.4809190776,7.43911669176
2014-10-10,67.3999928397,41.9667922031,6.21505952381,43.7324254662,4.95941112784
2014-10-11,35.0479962767,53.4122809857,4.66129464286,46.2314212071,8.67896947372
2014-10-12,31.0039967063,49.5971180582,0.0,44.9819233367,6.1992639098
2014-10-13,55.2679941286,43.2385131789,4.66129464286,44.9819233367,9.91882225568
2014-10-14,71.4439924101,36.8799082997,6.21505952381,36.2354382434,7.43911669176
2014-10-15,78.1839916941,45.7819551306,4.66129464286,36.2354382434,7.43911669176
2014-10-16,68.7479926965,49.5971180582,4.66129464286,42.4829275957,7.43911669176
2014-10-17,57.9639938422,50.868839034,6.21505952381,51.229412689,6.1992639098
2014-10-18,25.6119972791,48.3253970823,3.1075297619,46.2314212071,7.43911669176
2014-10-19,33.6999964199,52.1405600099,3.1075297619,42.4829275957,4.95941112784
2014-10-20,76.8359918373,44.5102341548,6.21505952381,34.985940373,6.1992639098
2014-10-21,71.4439924101,52.1405600099,7.76882440476,38.7344339844,4.95941112784
2014-10-22,74.1399921237,47.0536761065,6.21505952381,44.9819233367,4.95941112784
2014-10-23,68.7479926965,54.6840019616,7.76882440476,39.9839318548,8.67896947372
2014-10-24,57.9639938422,49.5971180582,7.76882440476,39.9839318548,3.71955834588
2014-10-25,31.0039967063,63.5860487925,4.66129464286,41.2334297253,7.43911669176
2014-10-26,31.0039967063,59.770885865,6.21505952381,42.4829275957,11.1586750376
2014-10-27,68.7479926965,52.1405600099,6.21505952381,38.7344339844,7.43911669176
2014-10-28,78.1839916941,47.0536761065,6.21505952381,46.2314212071,4.95941112784
2014-10-29,76.8359918373,55.9557229374,7.76882440476,37.4849361139,4.95941112784
2014-10-30,68.7479926965,49.5971180582,6.21505952381,48.7304169481,3.71955834588
2014-10-31,62.0079934126,53.4122809857,4.66129464286,41.2334297253,7.43911669176
2014-11-01,33.6999964199,53.4122809857,4.66129464286,48.7304169481,6.1992639098
2014-11-02,35.0479962767,48.3253970823,3.1075297619,38.7344339844,6.1992639098
2014-11-03,78.1839916941,54.6840019616,10.8763541667,46.2314212071,8.67896947372
2014-11-04,74.1399921237,47.0536761065,6.21505952381,42.4829275957,6.1992639098
2014-11-05,67.3999928397,36.8799082997,9.32258928571,44.9819233367,4.95941112784
2014-11-06,80.8799914077,45.7819551306,4.66129464286,46.2314212071,4.95941112784
2014-11-07,53.9199942718,49.5971180582,7.76882440476,46.2314212071,6.1992639098
2014-11-08,33.6999964199,57.2274439133,1.55376488095,51.229412689,8.67896947372
2014-11-09,24.2639974223,48.3253970823,1.55376488095,44.9819233367,7.43911669176
2014-11-10,87.6199906917,47.0536761065,4.66129464286,47.4809190776,6.1992639098
2014-11-11,55.2679941286,47.0536761065,6.21505952381,39.9839318548,7.43911669176
2014-11-12,80.8799914077,44.5102341548,4.66129464286,47.4809190776,7.43911669176
2014-11-13,67.3999928397,39.4233502514,7.76882440476,43.7324254662,4.95941112784
2014-11-14,57.9639938422,50.868839034,6.21505952381,51.229412689,3.71955834588
2014-11-15,39.0919958471,57.2274439133,3.1075297619,47.4809190776,7.43911669176
2014-11-16,31.0039967063,57.2274439133,1.55376488095,42.4829275957,3.71955834588
2014-11-17,75.4879919805,50.868839034,4.66129464286,53.7284084299,4.95941112784
2014-11-18,68.7479926965,40.6950712272,6.21505952381,49.9799148185,8.67896947372
2014-11-19,71.4439924101,45.7819551306,3.1075297619,41.2334297253,9.91882225568
2014-11-20,79.5319915509,50.868839034,7.76882440476,46.2314212071,7.43911669176
2014-11-21,70.0959925533,38.1516292755,6.21505952381,48.7304169481,8.67896947372
2014-11-22,35.0479962767,58.4991648891,1.55376488095,47.4809190776,4.95941112784
2014-11-23,28.3079969927,57.2274439133,1.55376488095,48.7304169481,4.95941112784
2014-11-24,71.4439924101,38.1516292755,7.76882440476,44.9819233367,4.95941112784
2014-11-25,60.6599935558,36.8799082997,3.1075297619,44.9819233367,4.95941112784
2014-11-26,44.4839952742,39.4233502514,3.1075297619,42.4829275957,6.1992639098
2014-11-27,26.9599971359,52.1405600099,3.1075297619,49.9799148185,8.67896947372
2014-11-28,24.2639974223,40.6950712272,1.55376488095,36.2354382434,8.67896947372
2014-11-29,21.5679977087,44.5102341548,3.1075297619,56.2274041708,7.43911669176
2014-11-30,33.6999964199,58.4991648891,3.1075297619,47.4809190776,4.95941112784
2014-12-01,76.8359918373,34.336466348,4.66129464286,51.229412689,6.1992639098
2014-12-02,70.0959925533,47.0536761065,4.66129464286,57.4769020413,8.67896947372
2014-12-03,66.051992983,48.3253970823,3.1075297619,49.9799148185,4.95941112784
2014-12-04,66.051992983,47.0536761065,7.76882440476,67.472885005,4.95941112784
2014-12-05,63.3559932694,44.5102341548,7.76882440476,56.2274041708,6.1992639098
2014-12-06,31.0039967063,50.868839034,3.1075297619,57.4769020413,3.71955834588
2014-12-07,33.6999964199,44.5102341548,3.1075297619,51.229412689,8.67896947372
2014-12-08,71.4439924101,41.9667922031,7.76882440476,61.2253956527,6.1992639098
2014-12-09,74.1399921237,53.4122809857,6.21505952381,56.2274041708,4.95941112784
2014-12-10,71.4439924101,40.6950712272,6.21505952381,52.4789105595,4.95941112784
2014-12-11,67.3999928397,41.9667922031,6.21505952381,57.4769020413,6.1992639098
2014-12-12,63.3559932694,52.1405600099,6.21505952381,52.4789105595,4.95941112784
2014-12-13,25.6119972791,48.3253970823,1.55376488095,57.4769020413,4.95941112784
2014-12-14,24.2639974223,61.0426068408,1.55376488095,81.2173615801,12.3985278196
2014-12-15,64.7039931262,43.2385131789,6.21505952381,83.716357321,9.91882225568
2014-12-16,52.571994415,49.5971180582,6.21505952381,76.2193700983,6.1992639098
2014-12-17,66.051992983,35.6081873238,9.32258928571,57.4769020413,6.1992639098
2014-12-18,55.2679941286,49.5971180582,7.76882440476,56.2274041708,7.43911669176
2014-12-19,43.1359954174,52.1405600099,1.55376488095,58.7263999118,7.43911669176
2014-12-20,22.9159975655,62.3143278167,1.55376488095,63.7243913936,7.43911669176
2014-12-21,20.2199978519,48.3253970823,1.55376488095,54.9779063004,7.43911669176
2014-12-22,55.2679941286,50.868839034,3.1075297619,42.4829275957,8.67896947372
2014-12-23,41.7879955606,61.0426068408,3.1075297619,56.2274041708,4.95941112784
2014-12-24,18.8719979951,62.3143278167,0.0,56.2274041708,6.1992639098
2014-12-25,21.5679977087,58.4991648891,1.55376488095,56.2274041708,7.43911669176
2014-12-26,24.2639974223,54.6840019616,0.0,49.9799148185,7.43911669176
2014-12-27,21.5679977087,57.2274439133,0.0,47.4809190776,7.43911669176
2014-12-28,18.8719979951,52.1405600099,0.0,41.2334297253,8.67896947372
2014-12-29,51.2239945582,47.0536761065,1.55376488095,52.4789105595,6.1992639098
2014-12-30,53.9199942718,44.5102341548,0.0,46.2314212071,8.67896947372
2014-12-31,31.0039967063,63.5860487925,1.55376488095,52.4789105595,7.43911669176
2015-01-01,13.4799985679,76.303258551,3.1075297619,51.229412689,8.67896947372
2015-01-02,39.0919958471,49.5971180582,1.55376488095,44.9819233367,8.67896947372
2015-01-03,24.2639974223,61.0426068408,0.0,51.229412689,3.71955834588
2015-01-04,29.6559968495,59.770885865,1.55376488095,47.4809190776,7.43911669176
2015-01-05,63.3559932694,47.0536761065,1.55376488095,37.4849361139,6.1992639098
2015-01-06,70.0959925533,43.2385131789,6.21505952381,46.2314212071,4.95941112784
2015-01-07,66.051992983,44.5102341548,3.1075297619,43.7324254662,6.1992639098
2015-01-08,76.8359918373,36.8799082997,3.1075297619,56.2274041708,3.71955834588
2015-01-09,56.6159939854,49.5971180582,6.21505952381,47.4809190776,9.91882225568
2015-01-10,31.0039967063,52.1405600099,1.55376488095,48.7304169481,7.43911669176
2015-01-11,28.3079969927,57.2274439133,3.1075297619,52.4789105595,8.67896947372
2015-01-12,57.9639938422,43.2385131789,3.1075297619,47.4809190776,7.43911669176
2015-01-13,64.7039931262,44.5102341548,4.66129464286,43.7324254662,6.1992639098
2015-01-14,66.051992983,39.4233502514,4.66129464286,42.4829275957,6.1992639098
2015-01-15,72.7919922669,38.1516292755,3.1075297619,56.2274041708,6.1992639098
2015-01-16,68.7479926965,48.3253970823,3.1075297619,39.9839318548,4.95941112784
2015-01-17,43.1359954174,50.868839034,1.55376488095,51.229412689,4.95941112784
2015-01-18,25.6119972791,53.4122809857,4.66129464286,54.9779063004,4.95941112784
2015-01-19,47.1799949878,36.8799082997,3.1075297619,47.4809190776,6.1992639098
2015-01-20,76.8359918373,39.4233502514,3.1075297619,38.7344339844,3.71955834588
2015-01-21,82.2279912645,45.7819551306,4.66129464286,41.2334297253,7.43911669176
2015-01-22,72.7919922669,45.7819551306,6.21505952381,52.4789105595,6.1992639098
2015-01-23,76.8359918373,52.1405600099,3.1075297619,43.7324254662,7.43911669176
2015-01-24,31.0039967063,45.7819551306,3.1075297619,42.4829275957,8.67896947372
2015-01-25,32.3519965631,62.3143278167,0.0,52.4789105595,7.43911669176
2015-01-26,63.3559932694,38.1516292755,4.66129464286,43.7324254662,4.95941112784
2015-01-27,68.7479926965,33.0647453721,4.66129464286,57.4769020413,7.43911669176
