date,betrothal,bonus,boom,breadwinner,buy
2007-05-12,0,3.0308767185,2.78125,0,93.2129308512
2007-05-13,0,3.0308767185,5.5625,0,95.5432541225
2007-05-14,0,3.0308767185,2.78125,0,76.9006679523
2007-05-15,0,3.0308767185,2.78125,0,74.570344681
2007-05-16,0,3.0308767185,5.5625,0,74.570344681
2007-05-17,0,3.0308767185,5.5625,0,74.570344681
2007-05-18,0,3.0308767185,5.5625,0,76.9006679523
2007-05-19,0,3.0308767185,2.78125,0,95.5432541225
2007-05-20,0,3.0308767185,5.5625,0,97.8735773938
2007-05-21,0,3.0308767185,2.78125,0,79.2309912235
2007-05-22,0,3.0308767185,5.5625,0,72.2400214097
2007-05-23,0,3.0308767185,5.5625,0,76.9006679523
2007-05-24,0,3.0308767185,2.78125,0,76.9006679523
2007-05-25,0,3.0308767185,5.5625,0,79.2309912235
2007-05-26,0,3.0308767185,5.5625,0,95.5432541225
2007-05-27,0,3.0308767185,5.5625,0,102.534223936
2007-05-28,0,3.0308767185,2.78125,0,93.2129308512
2007-05-29,0,3.0308767185,2.78125,0,83.8916377661
2007-05-30,0,3.0308767185,5.5625,0,81.5613144948
2007-05-31,0,3.0308767185,2.78125,0,81.5613144948
2007-06-01,0,3.0308767185,2.78125,0,79.2309912235
2007-06-02,0,3.0308767185,5.5625,0,95.5432541225
2007-06-03,0,3.0308767185,5.5625,0,100.203900665
2007-06-04,0,3.0308767185,2.78125,0,79.2309912235
2007-06-05,0,3.0308767185,5.5625,0,79.2309912235
2007-06-06,0,3.0308767185,2.78125,0,86.2219610374
2007-06-07,0,3.0308767185,5.5625,0,79.2309912235
2007-06-08,0,3.0308767185,2.78125,0,76.9006679523
2007-06-09,0,3.0308767185,5.5625,0,97.8735773938
2007-06-10,0,3.0308767185,5.5625,0,102.534223936
2007-06-11,0,3.0308767185,5.5625,0,86.2219610374
2007-06-12,0,3.0308767185,2.78125,0,76.9006679523
2007-06-13,0,3.0308767185,2.78125,0,81.5613144948
2007-06-14,0,3.0308767185,2.78125,0,81.5613144948
2007-06-15,0,3.0308767185,2.78125,0,86.2219610374
2007-06-16,0,3.0308767185,2.78125,0,95.5432541225
2007-06-17,0,3.0308767185,5.5625,0,109.52519375
2007-06-18,0,3.0308767185,5.5625,0,83.8916377661
2007-06-19,0,3.0308767185,2.78125,0,81.5613144948
2007-06-20,0,3.0308767185,2.78125,0,79.2309912235
2007-06-21,0,3.0308767185,5.5625,0,76.9006679523
2007-06-22,0,3.0308767185,5.5625,0,83.8916377661
2007-06-23,0,3.0308767185,5.5625,0,97.8735773938
2007-06-24,0,3.0308767185,5.5625,0,97.8735773938
2007-06-25,0,3.0308767185,5.5625,0,79.2309912235
2007-06-26,0,3.0308767185,2.78125,0,83.8916377661
2007-06-27,0,3.0308767185,2.78125,0,79.2309912235
2007-06-28,0,3.0308767185,5.5625,0,76.9006679523
2007-06-29,0,3.0308767185,5.5625,0,79.2309912235
2007-06-30,0,3.0308767185,5.5625,0,95.5432541225
2007-07-01,0,3.0308767185,5.5625,0,107.194870479
2007-07-02,0,3.0308767185,5.5625,0,88.5522843087
2007-07-03,0,3.0308767185,8.34375,0,86.2219610374
2007-07-04,0,3.0308767185,8.34375,0,95.5432541225
2007-07-05,0,3.0308767185,2.78125,0,83.8916377661
2007-07-06,0,3.0308767185,2.78125,0,83.8916377661
2007-07-07,0,3.0308767185,2.78125,0,97.8735773938
2007-07-08,0,3.0308767185,5.5625,0,97.8735773938
2007-07-09,0,3.0308767185,2.78125,0,83.8916377661
2007-07-10,0,3.0308767185,3.0419921875,0,78.1527129895
2007-07-11,0,3.0308767185,3.0419921875,0,78.1527129895
2007-07-12,0,3.0308767185,3.0419921875,0,75.7104407086
2007-07-13,0,3.0308767185,3.0419921875,0,80.5949852705
2007-07-14,0,3.0308767185,6.083984375,0,92.8063466751
2007-07-15,0,3.0308767185,6.083984375,0,100.133163518
2007-07-16,0,3.0308767185,3.0419921875,0,85.4795298323
2007-07-17,0,3.0308767185,3.0419921875,0,85.4795298323
2007-07-18,0,3.0308767185,6.083984375,0,80.5949852705
2007-07-19,0,3.0308767185,3.0419921875,0,78.1527129895
2007-07-20,0,3.0308767185,3.0419921875,0,83.0372575514
2007-07-21,0,3.0308767185,3.0419921875,0,97.6908912369
2007-07-22,0,3.0308767185,3.0419921875,0,97.6908912369
2007-07-23,0,3.0308767185,3.0419921875,0,80.5949852705
2007-07-24,0,3.0308767185,3.0419921875,0,80.5949852705
2007-07-25,0,3.0308767185,3.0419921875,0,78.1527129895
2007-07-26,0,3.0308767185,3.0419921875,0,78.1527129895
2007-07-27,0,3.0308767185,6.083984375,0,80.5949852705
2007-07-28,0,3.0308767185,3.0419921875,0,90.3640743942
2007-07-29,0,3.0308767185,6.083984375,0,102.575435799
2007-07-30,0,3.0308767185,3.0419921875,0,80.5949852705
2007-07-31,0,3.0308767185,6.083984375,0,83.0372575514
2007-08-01,0,3.0308767185,3.0419921875,0,83.0372575514
2007-08-02,0,3.0308767185,6.083984375,0,83.0372575514
2007-08-03,0,3.0308767185,6.083984375,0,78.1527129895
2007-08-04,0,3.0308767185,3.0419921875,0,97.6908912369
2007-08-05,0,3.0308767185,6.083984375,0,109.902252642
2007-08-06,0,3.0308767185,3.0419921875,0,83.0372575514
2007-08-07,0,3.0308767185,3.0419921875,0,80.5949852705
2007-08-08,0,3.0308767185,3.0419921875,0,78.1527129895
2007-08-09,0,3.0308767185,3.0419921875,0,80.5949852705
2007-08-10,0,3.0308767185,3.0419921875,0,80.5949852705
2007-08-11,0,3.0308767185,3.0419921875,0,100.133163518
2007-08-12,0,3.0308767185,6.083984375,0,105.01770808
2007-08-13,0,3.0308767185,3.0419921875,0,87.9218021132
2007-08-14,0,3.0308767185,6.083984375,0,80.5949852705
2007-08-15,0,3.0308767185,3.0419921875,0,80.5949852705
2007-08-16,0,3.0308767185,3.0419921875,0,75.7104407086
2007-08-17,0,3.0308767185,3.0419921875,0,75.7104407086
2007-08-18,0,3.0308767185,3.0419921875,0,97.6908912369
2007-08-19,0,3.0308767185,3.0419921875,0,105.01770808
2007-08-20,0,3.0308767185,3.0419921875,0,85.4795298323
2007-08-21,0,3.0308767185,3.0419921875,0,83.0372575514
2007-08-22,0,3.0308767185,3.0419921875,0,85.4795298323
2007-08-23,0,3.0308767185,3.0419921875,0,83.0372575514
2007-08-24,0,3.0308767185,3.0419921875,0,80.5949852705
2007-08-25,0,3.0308767185,6.083984375,0,97.6908912369
2007-08-26,0,3.0308767185,3.0419921875,0,102.575435799
2007-08-27,0,3.0308767185,3.0419921875,0,80.5949852705
2007-08-28,0,3.0308767185,3.0419921875,0,80.5949852705
2007-08-29,0,3.0308767185,3.0419921875,0,78.1527129895
2007-08-30,0,3.0308767185,3.0419921875,0,75.7104407086
2007-08-31,0,3.0308767185,3.0419921875,0,78.1527129895
2007-09-01,0,3.0308767185,6.083984375,0,95.248618956
2007-09-02,0,3.0308767185,3.0419921875,0,105.01770808
2007-09-03,0,3.0308767185,6.083984375,0,107.459980361
2007-09-04,0,3.0308767185,3.0419921875,0,83.0372575514
2007-09-05,0,3.0308767185,3.0419921875,0,75.7104407086
2007-09-06,0,3.0308767185,3.0419921875,0,80.5949852705
2007-09-07,0,3.0308767185,3.0419921875,0,80.5949852705
2007-09-08,0,3.0308767185,6.083984375,0,95.248618956
2007-09-09,0,3.0308767185,3.0419921875,0,95.248618956
2007-09-10,0,3.0308767185,3.0419921875,0,80.5949852705
2007-09-11,0,3.0308767185,3.0419921875,0,75.7104407086
2007-09-12,0,3.0308767185,3.0419921875,0,73.2681684277
2007-09-13,0,3.0308767185,3.0419921875,0,73.2681684277
2007-09-14,0,3.0308767185,3.0419921875,0,75.7104407086
2007-09-15,0,3.0308767185,3.0419921875,0,90.3640743942
2007-09-16,0,3.0308767185,3.0419921875,0,97.6908912369
2007-09-17,0,3.0308767185,3.0419921875,0,78.1527129895
2007-09-18,0,3.0308767185,3.0419921875,0,75.7104407086
2007-09-19,0,3.0308767185,3.0419921875,0,73.2681684277
2007-09-20,0,3.0308767185,3.0419921875,0,75.7104407086
2007-09-21,0,3.0308767185,3.0419921875,0,78.1527129895
2007-09-22,0,3.0308767185,6.083984375,0,95.248618956
2007-09-23,0,3.0308767185,6.083984375,0,87.9218021132
2007-09-24,0,3.0308767185,3.0419921875,0,78.1527129895
2007-09-25,0,3.0308767185,3.0419921875,0,78.1527129895
2007-09-26,0,3.0308767185,3.0419921875,0,75.7104407086
2007-09-27,0,3.0308767185,3.0419921875,0,70.8258961468
2007-09-28,0,3.0308767185,3.0419921875,0,73.2681684277
2007-09-29,0,3.0308767185,3.0419921875,0,95.248618956
2007-09-30,0,3.0308767185,6.083984375,0,97.6908912369
2007-10-01,0,3.0308767185,3.0419921875,0,78.1527129895
2007-10-02,0,3.0308767185,3.0419921875,0,78.1527129895
2007-10-03,0,3.0308767185,3.0419921875,0,78.1527129895
2007-10-04,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-05,0,3.0308767185,3.0419921875,0,80.5949852705
2007-10-06,0,3.0308767185,3.0419921875,0,95.248618956
2007-10-07,0,3.0308767185,3.0419921875,0,100.133163518
2007-10-08,0,3.0308767185,3.0419921875,0,80.5949852705
2007-10-09,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-10,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-11,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-12,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-13,0,3.0308767185,6.083984375,0,90.3640743942
2007-10-14,0,3.0308767185,6.083984375,0,97.6908912369
2007-10-15,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-16,0,3.0308767185,3.0419921875,0,78.1527129895
2007-10-17,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-18,0,3.0308767185,3.0419921875,0,73.2681684277
2007-10-19,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-20,0,3.0308767185,3.0419921875,0,92.8063466751
2007-10-21,0,3.0308767185,3.0419921875,0,92.8063466751
2007-10-22,0,3.0308767185,3.0419921875,0,78.1527129895
2007-10-23,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-24,0,3.0308767185,3.0419921875,0,73.2681684277
2007-10-25,0,3.0308767185,3.0419921875,0,73.2681684277
2007-10-26,0,3.0308767185,3.0419921875,0,78.1527129895
2007-10-27,0,3.0308767185,3.0419921875,0,95.248618956
2007-10-28,0,3.0308767185,3.0419921875,0,95.248618956
2007-10-29,0,3.0308767185,3.0419921875,0,75.7104407086
2007-10-30,0,3.0308767185,3.0419921875,0,78.1527129895
2007-10-31,0,3.0308767185,3.0419921875,0,73.2681684277
2007-11-01,0,3.0308767185,3.0419921875,0,75.7104407086
2007-11-02,0,3.0308767185,3.0419921875,0,83.0372575514
2007-11-03,0,3.0308767185,3.0419921875,0,97.6908912369
2007-11-04,0,3.0308767185,3.0419921875,0,105.01770808
2007-11-05,0,3.0308767185,3.0419921875,0,80.5949852705
2007-11-06,0,3.0308767185,3.0419921875,0,80.5949852705
2007-11-07,0,3.0308767185,6.083984375,0,80.5949852705
2007-11-08,0,3.0308767185,3.0419921875,0,83.0372575514
2007-11-09,0,3.0308767185,3.0419921875,0,83.0372575514
2007-11-10,0,3.0308767185,3.0419921875,0,100.133163518
2007-11-11,0,3.0308767185,6.083984375,0,112.344524922
2007-11-12,0,3.0308767185,3.0419921875,0,92.8063466751
2007-11-13,0,3.0308767185,3.0419921875,0,87.9218021132
2007-11-14,0,3.0308767185,3.0419921875,0,85.4795298323
2007-11-15,0,3.0308767185,3.0419921875,0,87.9218021132
2007-11-16,0,3.0308767185,3.0419921875,0,90.3640743942
2007-11-17,0,3.0308767185,6.083984375,0,114.786797203
2007-11-18,0,3.0308767185,6.083984375,0,126.998158608
2007-11-19,0,3.0308767185,3.0419921875,0,107.459980361
2007-11-20,0,3.0308767185,3.0419921875,0,112.344524922
2007-11-21,0,3.0308767185,3.0419921875,0,141.651792294
2007-11-22,0,3.0308767185,3.0419921875,0,188.054965631
2007-11-23,0,3.0308767185,3.0419921875,0,244.227228092
2007-11-24,0,3.0308767185,3.0419921875,0,156.305425979
2007-11-25,0,3.0308767185,3.0419921875,0,144.094064574
2007-11-26,0,3.0308767185,3.0419921875,0,131.88270317
2007-11-27,0,3.0308767185,3.0419921875,0,109.902252642
2007-11-28,0,3.0308767185,3.0419921875,0,102.575435799
2007-11-29,0,3.0308767185,6.083984375,0,97.6908912369
2007-11-30,0,3.0308767185,3.0419921875,0,102.575435799
2007-12-01,0,3.0308767185,3.0419921875,0,117.229069484
2007-12-02,0,3.0308767185,3.0419921875,0,139.209520013
2007-12-03,0,3.0308767185,3.0419921875,0,114.786797203
2007-12-04,0,3.0308767185,3.0419921875,0,102.575435799
2007-12-05,0,3.0308767185,6.083984375,0,102.575435799
2007-12-06,0,3.0308767185,3.0419921875,0,105.01770808
2007-12-07,0,3.0308767185,3.0419921875,0,114.786797203
2007-12-08,0,3.0308767185,3.0419921875,0,129.440430889
2007-12-09,0,3.0308767185,3.0419921875,0,134.324975451
2007-12-10,0,3.0308767185,3.0419921875,0,114.786797203
2007-12-11,0,3.0308767185,3.0419921875,0,112.344524922
2007-12-12,0,3.0308767185,3.0419921875,0,109.902252642
2007-12-13,0,3.0308767185,3.0419921875,0,107.459980361
2007-12-14,0,3.0308767185,3.0419921875,0,114.786797203
2007-12-15,0,3.0308767185,6.083984375,0,141.651792294
2007-12-16,0,3.0308767185,3.0419921875,0,146.536336855
2007-12-17,0,6.06175343701,3.0419921875,0,126.998158608
2007-12-18,0,3.0308767185,3.0419921875,0,124.555886327
2007-12-19,0,6.06175343701,3.0419921875,0,124.555886327
2007-12-20,0,3.0308767185,3.0419921875,0,122.113614046
2007-12-21,0,6.06175343701,3.0419921875,0,126.998158608
2007-12-22,0,3.0308767185,6.083984375,0,151.420881417
2007-12-23,0,3.0308767185,3.0419921875,0,153.863153698
2007-12-24,0,3.0308767185,6.083984375,0,134.324975451
2007-12-25,0,3.0308767185,6.083984375,0,131.88270317
2007-12-26,0,6.06175343701,3.0419921875,0,170.959059665
2007-12-27,0,3.0308767185,3.0419921875,0,129.440430889
2007-12-28,0,3.0308767185,3.0419921875,0,122.113614046
2007-12-29,0,3.0308767185,3.0419921875,0,124.555886327
2007-12-30,0,3.0308767185,6.083984375,0,134.324975451
2007-12-31,0,3.0308767185,3.0419921875,0,112.344524922
2008-01-01,0,3.0308767185,3.0419921875,0,117.229069484
2008-01-02,0,3.0308767185,3.0419921875,0,100.133163518
2008-01-03,0,3.0308767185,3.0419921875,0,85.4795298323
2008-01-04,0,3.0308767185,3.0419921875,0,90.3640743942
2008-01-05,0,3.0308767185,3.0419921875,0,112.344524922
2008-01-06,0,3.0308767185,3.0419921875,0,109.902252642
2008-01-07,0,3.0308767185,3.0419921875,0,85.4795298323
2008-01-08,0,3.0308767185,3.0419921875,0,80.5949852705
2008-01-09,0,3.0308767185,3.0419921875,0,85.4795298323
2008-01-10,0,3.0308767185,3.0419921875,0,80.5949852705
2008-01-11,0,3.0308767185,3.0419921875,0,85.4795298323
2008-01-12,0,3.0308767185,3.0419921875,0,102.575435799
2008-01-13,0,3.0308767185,3.0419921875,0,112.344524922
2008-01-14,0,3.0308767185,3.0419921875,0,85.4795298323
2008-01-15,0,3.0308767185,3.0419921875,0,87.9218021132
2008-01-16,0,3.0308767185,3.0419921875,0,78.1527129895
2008-01-17,0,3.0308767185,3.0419921875,0,78.1527129895
2008-01-18,0,3.0308767185,3.0419921875,0,80.5949852705
2008-01-19,0,3.0308767185,3.0419921875,0,105.01770808
2008-01-20,0,3.0308767185,6.083984375,0,107.459980361
2008-01-21,0,3.0308767185,3.0419921875,0,92.8063466751
2008-01-22,0,3.0308767185,3.0419921875,0,80.5949852705
2008-01-23,0,3.0308767185,3.0419921875,0,78.1527129895
2008-01-24,0,3.0308767185,3.0419921875,0,73.2681684277
2008-01-25,0,3.0308767185,6.083984375,0,78.1527129895
2008-01-26,0,3.0308767185,3.0419921875,0,95.248618956
2008-01-27,0,3.0308767185,6.083984375,0,100.133163518
2008-01-28,0,3.0308767185,3.0419921875,0,83.0372575514
2008-01-29,0,3.0308767185,3.0419921875,0,78.1527129895
2008-01-30,0,3.0308767185,3.0419921875,0,83.0372575514
2008-01-31,0,3.0308767185,3.0419921875,0,78.1527129895
2008-02-01,0,3.0308767185,3.0419921875,0,78.1527129895
2008-02-02,0,3.0308767185,6.083984375,0,102.575435799
2008-02-03,0,3.0308767185,3.0419921875,0,105.01770808
2008-02-04,0,3.0308767185,3.0419921875,0,80.5949852705
2008-02-05,0,3.0308767185,3.0419921875,0,80.5949852705
2008-02-06,0,3.0308767185,3.0419921875,0,73.2681684277
2008-02-07,0,3.0308767185,3.0419921875,0,80.5949852705
2008-02-08,0,3.0308767185,6.083984375,0,78.1527129895
2008-02-09,0,3.0308767185,3.0419921875,0,100.133163518
2008-02-10,0,3.0308767185,3.0419921875,0,107.459980361
2008-02-11,0,3.0308767185,3.0419921875,0,80.5949852705
2008-02-12,0,3.0308767185,3.0419921875,0,78.1527129895
2008-02-13,0,3.0308767185,3.0419921875,0,78.1527129895
2008-02-14,0,3.0308767185,3.0419921875,0,75.7104407086
2008-02-15,0,3.0308767185,3.0419921875,0,78.1527129895
2008-02-16,0,3.0308767185,6.083984375,0,105.01770808
2008-02-17,0,3.0308767185,3.0419921875,0,107.459980361
2008-02-18,0,3.0308767185,3.0419921875,0,90.3640743942
2008-02-19,0,3.0308767185,3.0419921875,0,80.5949852705
2008-02-20,0,3.0308767185,6.083984375,0,78.1527129895
2008-02-21,0,3.0308767185,3.0419921875,0,78.1527129895
2008-02-22,0,3.0308767185,3.0419921875,0,75.7104407086
2008-02-23,0,3.0308767185,6.083984375,0,95.248618956
2008-02-24,0,3.0308767185,3.0419921875,0,107.459980361
2008-02-25,0,3.0308767185,3.0419921875,0,80.5949852705
2008-02-26,0,3.0308767185,3.0419921875,0,75.7104407086
2008-02-27,0,3.0308767185,3.0419921875,0,78.1527129895
2008-02-28,0,3.0308767185,3.0419921875,0,75.7104407086
2008-02-29,0,3.0308767185,3.0419921875,0,75.7104407086
2008-03-01,0,3.0308767185,3.0419921875,0,95.248618956
2008-03-02,0,3.0308767185,6.083984375,0,100.133163518
2008-03-03,0,3.0308767185,3.0419921875,0,80.5949852705
2008-03-04,0,3.0308767185,3.0419921875,0,78.1527129895
2008-03-05,0,3.0308767185,3.0419921875,0,75.7104407086
2008-03-06,0,3.0308767185,3.0419921875,0,73.2681684277
2008-03-07,0,3.0308767185,3.0419921875,0,73.2681684277
2008-03-08,0,3.0308767185,6.083984375,0,92.8063466751
2008-03-09,0,3.0308767185,3.0419921875,0,100.133163518
2008-03-10,0,3.0308767185,3.0419921875,0,78.1527129895
2008-03-11,0,3.0308767185,3.0419921875,0,78.1527129895
2008-03-12,0,3.0308767185,3.0419921875,0,78.1527129895
2008-03-13,0,3.0308767185,3.0419921875,0,73.2681684277
2008-03-14,0,3.0308767185,3.0419921875,0,75.7104407086
2008-03-15,0,3.0308767185,6.083984375,0,100.133163518
2008-03-16,0,3.0308767185,3.0419921875,0,95.248618956
2008-03-17,0,3.0308767185,3.0419921875,0,78.1527129895
2008-03-18,0,3.0308767185,3.0419921875,0,80.5949852705
2008-03-19,0,3.0308767185,3.0419921875,0,75.7104407086
2008-03-20,0,3.0308767185,3.23211669922,0,80.2392307772
2008-03-21,0,3.0308767185,3.23211669922,0,82.9138718031
2008-03-22,0,3.0308767185,3.23211669922,0,96.2870769326
2008-03-23,0,3.0308767185,3.23211669922,0,98.9617179586
2008-03-24,0,3.0308767185,3.23211669922,0,82.9138718031
2008-03-25,0,3.0308767185,3.23211669922,0,77.5645897513
2008-03-26,0,3.0308767185,3.23211669922,0,74.8899487254
2008-03-27,0,3.0308767185,3.23211669922,0,74.8899487254
2008-03-28,0,3.0308767185,3.23211669922,0,74.8899487254
2008-03-29,0,3.0308767185,6.46423339844,0,93.6124359067
2008-03-30,0,3.0308767185,3.23211669922,0,101.636358984
2008-03-31,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-01,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-02,0,3.0308767185,3.23211669922,0,69.5406666736
2008-04-03,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-04,0,3.0308767185,3.23211669922,0,80.2392307772
2008-04-05,0,3.0308767185,6.46423339844,0,90.9377948808
2008-04-06,0,3.0308767185,6.46423339844,0,101.636358984
2008-04-07,0,3.0308767185,3.23211669922,0,77.5645897513
2008-04-08,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-09,0,3.0308767185,3.23211669922,0,72.2153076995
2008-04-10,0,3.0308767185,3.23211669922,0,69.5406666736
2008-04-11,0,3.0308767185,6.46423339844,0,72.2153076995
2008-04-12,0,3.0308767185,3.23211669922,0,85.588512829
2008-04-13,0,3.0308767185,3.23211669922,0,93.6124359067
2008-04-14,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-15,0,3.0308767185,3.23211669922,0,69.5406666736
2008-04-16,0,3.0308767185,3.23211669922,0,72.2153076995
2008-04-17,0,3.0308767185,3.23211669922,0,72.2153076995
2008-04-18,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-19,0,3.0308767185,3.23211669922,0,90.9377948808
2008-04-20,0,3.0308767185,3.23211669922,0,98.9617179586
2008-04-21,0,3.0308767185,3.23211669922,0,77.5645897513
2008-04-22,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-23,0,3.0308767185,3.23211669922,0,69.5406666736
2008-04-24,0,3.0308767185,3.23211669922,0,72.2153076995
2008-04-25,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-26,0,3.0308767185,3.23211669922,0,93.6124359067
2008-04-27,0,3.0308767185,3.23211669922,0,96.2870769326
2008-04-28,0,3.0308767185,3.23211669922,0,74.8899487254
2008-04-29,0,3.0308767185,3.23211669922,0,80.2392307772
2008-04-30,0,3.0308767185,3.23211669922,0,72.2153076995
2008-05-01,0,3.0308767185,3.23211669922,0,74.8899487254
2008-05-02,0,3.0308767185,3.23211669922,0,74.8899487254
2008-05-03,0,3.0308767185,6.46423339844,0,90.9377948808
2008-05-04,0,3.0308767185,3.23211669922,0,93.6124359067
2008-05-05,0,3.0308767185,6.46423339844,0,80.2392307772
2008-05-06,0,3.0308767185,6.46423339844,0,80.2392307772
2008-05-07,0,3.0308767185,6.46423339844,0,74.8899487254
2008-05-08,0,3.0308767185,3.23211669922,0,74.8899487254
2008-05-09,0,3.0308767185,6.46423339844,0,80.2392307772
2008-05-10,0,3.0308767185,6.46423339844,0,96.2870769326
2008-05-11,0,3.0308767185,3.23211669922,0,101.636358984
2008-05-12,0,3.0308767185,3.23211669922,0,82.9138718031
2008-05-13,0,3.0308767185,3.23211669922,0,77.5645897513
2008-05-14,0,3.0308767185,6.46423339844,0,72.2153076995
2008-05-15,0,3.0308767185,6.46423339844,0,74.8899487254
2008-05-16,0,3.0308767185,6.46423339844,0,72.2153076995
2008-05-17,0,3.0308767185,6.46423339844,0,96.2870769326
2008-05-18,0,3.0308767185,6.46423339844,0,104.31100001
2008-05-19,0,3.0308767185,3.23211669922,0,85.588512829
2008-05-20,0,3.0308767185,3.23211669922,0,80.2392307772
2008-05-21,0,3.0308767185,3.23211669922,0,82.9138718031
2008-05-22,0,3.0308767185,3.23211669922,0,80.2392307772
2008-05-23,0,3.0308767185,6.46423339844,0,85.588512829
2008-05-24,0,3.0308767185,3.23211669922,0,104.31100001
2008-05-25,0,3.0308767185,6.46423339844,0,106.985641036
2008-05-26,0,3.0308767185,6.46423339844,0,104.31100001
2008-05-27,0,3.0308767185,3.23211669922,0,82.9138718031
2008-05-28,0,3.0308767185,3.23211669922,0,80.2392307772
2008-05-29,0,3.0308767185,3.23211669922,0,82.9138718031
2008-05-30,0,3.0308767185,3.23211669922,0,82.9138718031
2008-05-31,0,3.0308767185,6.46423339844,0,101.636358984
2008-06-01,0,3.0308767185,6.46423339844,0,104.31100001
2008-06-02,0,3.0308767185,3.23211669922,0,85.588512829
2008-06-03,0,3.0308767185,3.23211669922,0,85.588512829
2008-06-04,0,3.0308767185,6.46423339844,0,82.9138718031
2008-06-05,0,3.0308767185,3.23211669922,0,82.9138718031
2008-06-06,0,3.0308767185,3.23211669922,0,82.9138718031
2008-06-07,0,3.0308767185,3.23211669922,0,101.636358984
2008-06-08,0,3.0308767185,6.46423339844,0,109.660282062
2008-06-09,0,3.0308767185,3.23211669922,0,90.9377948808
2008-06-10,0,3.0308767185,3.23211669922,0,93.6124359067
2008-06-11,0,3.0308767185,6.46423339844,0,88.2631538549
2008-06-12,0,3.0308767185,3.23211669922,0,90.9377948808
2008-06-13,0,3.0308767185,3.23211669922,0,88.2631538549
2008-06-14,0,3.0308767185,3.23211669922,0,104.31100001
2008-06-15,0,3.0308767185,3.23211669922,0,109.660282062
2008-06-16,0,3.0308767185,3.23211669922,0,85.588512829
2008-06-17,0,3.0308767185,3.23211669922,0,85.588512829
2008-06-18,0,3.0308767185,3.23211669922,0,82.9138718031
2008-06-19,0,3.0308767185,6.46423339844,0,85.588512829
2008-06-20,0,3.0308767185,3.23211669922,0,88.2631538549
2008-06-21,0,3.0308767185,6.46423339844,0,104.31100001
2008-06-22,0,3.0308767185,3.23211669922,0,112.334923088
2008-06-23,0,3.0308767185,3.23211669922,0,88.2631538549
2008-06-24,0,3.0308767185,3.23211669922,0,85.588512829
2008-06-25,0,3.0308767185,3.23211669922,0,88.2631538549
2008-06-26,0,3.0308767185,3.23211669922,0,85.588512829
2008-06-27,0,3.0308767185,6.46423339844,0,85.588512829
2008-06-28,0,3.0308767185,6.46423339844,0,101.636358984
2008-06-29,0,3.0308767185,6.46423339844,0,109.660282062
2008-06-30,0,3.0308767185,6.46423339844,0,96.2870769326
2008-07-01,0,3.0308767185,6.46423339844,0,85.588512829
2008-07-02,0,3.0308767185,6.46423339844,0,82.9138718031
2008-07-03,0,3.0308767185,12.9284667969,0,90.9377948808
2008-07-04,0,3.0308767185,9.69635009766,0,104.31100001
2008-07-05,0,3.0308767185,6.46423339844,0,101.636358984
2008-07-06,0,3.0308767185,6.46423339844,0,109.660282062
2008-07-07,0,3.0308767185,6.46423339844,0,93.6124359067
2008-07-08,0,3.0308767185,3.23211669922,0,88.2631538549
2008-07-09,0,3.0308767185,3.23211669922,0,88.2631538549
2008-07-10,0,3.0308767185,3.23211669922,0,85.588512829
2008-07-11,0,3.0308767185,3.23211669922,0,90.9377948808
2008-07-12,0,3.0308767185,6.46423339844,0,101.636358984
2008-07-13,0,3.0308767185,3.23211669922,0,109.660282062
2008-07-14,0,3.0308767185,3.23211669922,0,90.9377948808
2008-07-15,0,3.0308767185,3.23211669922,0,88.2631538549
2008-07-16,0,3.0308767185,3.23211669922,0,82.9138718031
2008-07-17,0,3.0308767185,3.23211669922,0,88.2631538549
2008-07-18,0,3.0308767185,3.23211669922,0,96.2870769326
2008-07-19,0,3.0308767185,3.23211669922,0,106.985641036
2008-07-20,0,3.0308767185,6.46423339844,0,109.660282062
2008-07-21,0,3.0308767185,3.23211669922,0,90.9377948808
2008-07-22,0,3.0308767185,3.23211669922,0,88.2631538549
2008-07-23,0,3.0308767185,3.23211669922,0,88.2631538549
2008-07-24,0,3.0308767185,3.23211669922,0,85.588512829
2008-07-25,0,3.0308767185,3.23211669922,0,88.2631538549
2008-07-26,0,3.0308767185,3.23211669922,0,104.31100001
2008-07-27,0,3.0308767185,6.46423339844,0,109.660282062
2008-07-28,0,3.0308767185,3.23211669922,0,82.9138718031
2008-07-29,0,3.0308767185,3.23211669922,0,85.588512829
2008-07-30,0,3.0308767185,3.23211669922,0,85.588512829
