date,warfare,waste,bankrupt,bankruptcy,beggar
2006-06-01,9.68340843177,78.48692962,4.74817081573,39.183803636,0.0
2006-06-02,14.5251126476,81.7572183542,2.84890248944,53.8777299995,0.0
2006-06-03,14.5251126476,61.0453897044,0.0,22.5306870907,0.0
2006-06-04,7.26255632382,46.874138523,1.89926832629,28.4082576361,0.0
2006-06-05,12.1042605397,80.6671221094,1.89926832629,44.0817790905,0.0
2006-06-06,10.8938344857,77.3968333753,2.84890248944,47.0205643632,0.0
2006-06-07,9.68340843177,76.3067371305,4.74817081573,45.0613741814,0.0
2006-06-08,9.68340843177,65.4057746833,5.69780497887,39.183803636,0.0
2006-06-09,12.1042605397,55.5949084808,3.79853665258,30.3674478179,0.0
2006-06-10,10.8938344857,58.865197215,0.0,23.5102821816,0.0
2006-06-11,12.1042605397,50.1444272572,1.89926832629,29.387852727,0.0
2006-06-12,19.3668168635,91.5680845567,2.84890248944,51.9185398177,0.0
2006-06-13,10.8938344857,68.6760634175,4.74817081573,53.8777299995,0.0
2006-06-14,10.8938344857,65.4057746833,1.89926832629,50.9389447268,0.0
2006-06-15,14.5251126476,64.3156784386,1.89926832629,46.0409692723,0.0
2006-06-16,10.8938344857,64.3156784386,2.84890248944,32.3266379997,0.0
2006-06-17,14.5251126476,45.7840422783,0.949634163145,38.2042085451,0.0
2006-06-18,13.3146865937,40.3335610547,3.79853665258,20.5714969089,0.0
2006-06-19,7.26255632382,69.7661596622,4.74817081573,48.0001594541,0.0
2006-06-20,14.5251126476,67.5859671728,6.64743914202,58.775705454,0.0
2006-06-21,14.5251126476,66.495870928,3.79853665258,43.1021839996,0.0
2006-06-22,9.68340843177,62.1354859492,2.84890248944,49.9593496359,0.0
2006-06-23,7.26255632382,69.7661596622,0.0,40.1633987269,0.0
2006-06-24,8.47298237779,53.4147159914,0.949634163145,21.5510919998,0.0
2006-06-25,9.68340843177,44.6939460336,1.89926832629,26.4490674543,0.0
2006-06-26,12.1042605397,78.48692962,1.89926832629,48.0001594541,0.0
2006-06-27,12.1042605397,65.4057746833,1.89926832629,47.0205643632,0.0
2006-06-28,18.1563908096,54.5048122361,4.74817081573,36.2450183633,0.0
2006-06-29,10.8938344857,62.1354859492,2.84890248944,34.2858281815,0.0
2006-06-30,12.1042605397,67.5859671728,2.84890248944,45.0613741814,0.0
2006-07-01,9.68340843177,67.5859671728,0.949634163145,18.6123067271,0.0
2006-07-02,10.8938344857,52.3246197467,0.949634163145,20.5714969089,0.0
2006-07-03,8.47298237779,97.0185657803,0.949634163145,38.2042085451,0.0
2006-07-04,8.47298237779,73.0364483964,2.84890248944,17.6327116362,0.0
2006-07-05,7.26255632382,103.559143249,3.79853665258,54.8573250904,0.0
2006-07-06,6.05213026985,69.7661596622,1.89926832629,46.0409692723,0.0
2006-07-07,8.47298237779,90.4779883119,5.69780497887,41.1429938178,0.0
2006-07-08,7.26255632382,74.1265446411,0.0,19.591901818,0.0
2006-07-09,13.3146865937,58.865197215,3.79853665258,20.5714969089,0.0
2006-07-10,10.8938344857,69.7661596622,3.79853665258,56.8165152722,0.0
2006-07-11,10.8938344857,76.3067371305,1.89926832629,51.9185398177,0.0
2006-07-12,9.68340843177,63.2255821939,3.79853665258,40.1633987269,0.0
2006-07-13,9.68340843177,63.2255821939,3.79853665258,50.9389447268,0.0
2006-07-14,6.05213026985,78.48692962,2.84890248944,39.183803636,0.0
2006-07-15,8.47298237779,55.5949084808,5.69780497887,27.4286625452,0.0
2006-07-16,15.7355387016,51.2345235019,1.89926832629,21.5510919998,0.0
2006-07-17,7.26255632382,82.8473145989,2.84890248944,48.979754545,0.0
2006-07-18,14.5251126476,71.9463521517,3.79853665258,44.0817790905,0.0
2006-07-19,12.1042605397,61.0453897044,3.79853665258,52.8981349086,0.0
2006-07-20,10.8938344857,68.6760634175,2.84890248944,54.8573250904,0.0
2006-07-21,8.47298237779,59.9552934597,2.84890248944,48.0001594541,0.0
2006-07-22,2.42085210794,41.4236572994,2.84890248944,30.3674478179,0.0
2006-07-23,10.8938344857,46.874138523,4.74817081573,33.3062330906,0.0
2006-07-24,10.8938344857,73.0364483964,2.84890248944,44.0817790905,0.0
2006-07-25,8.47298237779,66.495870928,3.79853665258,49.9593496359,0.0
2006-07-26,8.47298237779,68.6760634175,1.89926832629,51.9185398177,0.0
2006-07-27,12.1042605397,59.9552934597,3.79853665258,51.9185398177,0.0
2006-07-28,7.26255632382,59.9552934597,1.89926832629,35.2654232724,0.0
2006-07-29,7.26255632382,56.6850047255,1.89926832629,31.3470429088,0.0
2006-07-30,14.5251126476,43.6038497889,3.79853665258,33.3062330906,0.0
2006-07-31,16.9459647556,67.5859671728,4.74817081573,41.1429938178,0.0
2006-08-01,7.26255632382,77.3968333753,3.79853665258,50.9389447268,0.0
2006-08-02,13.3146865937,74.1265446411,3.79853665258,47.0205643632,0.0
2006-08-03,8.47298237779,76.3067371305,0.949634163145,34.2858281815,0.0
2006-08-04,7.26255632382,66.495870928,3.79853665258,48.979754545,0.0
2006-08-05,8.47298237779,55.5949084808,0.949634163145,30.3674478179,0.0
2006-08-06,21.7876689715,39.24346481,0.0,14.6939263635,0.0
2006-08-07,10.8938344857,79.5770258647,0.949634163145,40.1633987269,0.0
2006-08-08,12.1042605397,63.2255821939,1.89926832629,63.6736809085,0.0
2006-08-09,7.26255632382,71.9463521517,1.89926832629,50.9389447268,0.0
2006-08-10,10.8938344857,57.7751009703,3.79853665258,52.8981349086,0.0
2006-08-11,8.47298237779,78.48692962,1.89926832629,49.9593496359,0.0
2006-08-12,8.47298237779,57.7751009703,1.89926832629,26.4490674543,0.0
2006-08-13,9.68340843177,41.4236572994,1.89926832629,21.5510919998,0.0
2006-08-14,10.8938344857,64.3156784386,2.84890248944,48.0001594541,0.0
2006-08-15,8.47298237779,67.5859671728,1.89926832629,51.9185398177,0.0
2006-08-16,13.3146865937,67.5859671728,3.79853665258,48.0001594541,0.0
2006-08-17,15.7355387016,71.9463521517,3.79853665258,48.979754545,0.0
2006-08-18,6.05213026985,57.7751009703,5.69780497887,29.387852727,0.0
2006-08-19,3.63127816191,44.6939460336,3.79853665258,27.4286625452,0.0
2006-08-20,6.05213026985,54.5048122361,1.89926832629,21.5510919998,0.0
2006-08-21,6.05213026985,66.495870928,4.74817081573,35.2654232724,0.0
2006-08-22,14.5251126476,49.0543310125,5.69780497887,46.0409692723,0.0
2006-08-23,7.26255632382,71.9463521517,3.79853665258,51.9185398177,0.0
2006-08-24,10.8938344857,62.1354859492,3.79853665258,42.1225889087,0.0
2006-08-25,7.26255632382,64.3156784386,0.949634163145,42.1225889087,0.0
2006-08-26,10.8938344857,53.4147159914,1.89926832629,27.4286625452,0.0
2006-08-27,7.26255632382,43.6038497889,3.79853665258,21.5510919998,0.0
2006-08-28,14.5251126476,74.1265446411,3.79853665258,43.1021839996,0.0
2006-08-29,12.1042605397,75.2166408858,1.89926832629,48.0001594541,0.0
2006-08-30,7.26255632382,71.9463521517,1.89926832629,42.1225889087,0.0
2006-08-31,10.8938344857,67.5859671728,2.84890248944,45.0613741814,0.0
2006-09-01,9.68340843177,62.1354859492,1.89926832629,34.2858281815,0.0
2006-09-02,7.26255632382,58.865197215,2.84890248944,29.387852727,0.0
2006-09-03,7.26255632382,63.2255821939,0.949634163145,25.4694723634,0.0
2006-09-04,14.5251126476,69.7661596622,2.84890248944,22.5306870907,0.0
2006-09-05,8.47298237779,76.3067371305,4.74817081573,51.9185398177,0.0
2006-09-06,9.68340843177,71.9463521517,4.74817081573,45.0613741814,0.0
2006-09-07,15.7355387016,58.865197215,4.74817081573,37.2246134542,0.0
2006-09-08,15.7355387016,70.8562559069,2.84890248944,45.0613741814,0.0
2006-09-09,6.05213026985,51.2345235019,0.949634163145,18.6123067271,0.0
2006-09-10,14.5251126476,28.3425023628,0.0,16.6531165453,0.0
2006-09-11,16.9459647556,78.48692962,2.84890248944,45.0613741814,0.0
2006-09-12,13.3146865937,67.5859671728,2.84890248944,33.3062330906,0.0
2006-09-13,14.5251126476,79.5770258647,6.64743914202,58.775705454,0.0
2006-09-14,12.1042605397,76.3067371305,8.54670746831,52.8981349086,0.0
2006-09-15,13.3146865937,70.8562559069,3.79853665258,47.0205643632,0.0
2006-09-16,8.47298237779,54.5048122361,4.74817081573,29.387852727,0.0
2006-09-17,7.26255632382,38.1533685653,5.69780497887,30.3674478179,0.0
2006-09-18,15.7355387016,73.0364483964,4.74817081573,44.0817790905,0.0
2006-09-19,20.5772429175,64.3156784386,2.84890248944,48.0001594541,0.0
2006-09-20,9.68340843177,56.6850047255,3.79853665258,41.1429938178,0.0
2006-09-21,18.1563908096,67.5859671728,2.84890248944,48.0001594541,0.0
2006-09-22,14.5251126476,64.3156784386,0.949634163145,45.0613741814,0.0
2006-09-23,13.3146865937,51.2345235019,1.89926832629,22.5306870907,0.0
2006-09-24,15.7355387016,47.9642347678,3.79853665258,26.4490674543,0.0
2006-09-25,13.3146865937,65.4057746833,2.84890248944,43.1021839996,0.0
2006-09-26,18.1563908096,68.6760634175,2.84890248944,47.0205643632,0.0
2006-09-27,18.1563908096,74.1265446411,6.64743914202,50.9389447268,0.0
2006-09-28,13.3146865937,63.2255821939,2.84890248944,39.183803636,0.0
2006-09-29,13.3146865937,64.3156784386,3.79853665258,38.2042085451,0.0
2006-09-30,10.8938344857,54.5048122361,4.74817081573,29.387852727,0.0
2006-10-01,14.5251126476,44.6939460336,0.0,15.6735214544,0.0
2006-10-02,13.3146865937,65.4057746833,4.74817081573,41.1429938178,0.0
2006-10-03,14.5251126476,73.0364483964,3.79853665258,46.0409692723,0.0
2006-10-04,19.3668168635,73.0364483964,4.74817081573,44.0817790905,0.0
2006-10-05,19.3668168635,59.9552934597,1.89926832629,48.979754545,0.0
2006-10-06,12.1042605397,70.8562559069,3.79853665258,33.3062330906,0.0
2006-10-07,8.47298237779,66.495870928,4.74817081573,23.5102821816,0.0
2006-10-08,6.05213026985,43.6038497889,4.74817081573,18.6123067271,0.0
2006-10-09,12.1042605397,81.7572183542,1.89926832629,30.3674478179,0.0
2006-10-10,13.3146865937,67.5859671728,5.69780497887,48.0001594541,0.0
2006-10-11,13.3146865937,70.8562559069,2.84890248944,47.0205643632,0.0
2006-10-12,12.1042605397,64.3156784386,3.79853665258,50.9389447268,0.0
2006-10-13,14.5251126476,63.2255821939,6.64743914202,48.0001594541,0.0
2006-10-14,7.26255632382,73.0364483964,10.4459757946,32.3266379997,0.0
2006-10-15,15.7355387016,49.0543310125,5.69780497887,27.4286625452,0.0
2006-10-16,19.3668168635,69.7661596622,3.79853665258,51.9185398177,0.0
2006-10-17,8.47298237779,85.0275070883,3.79853665258,50.9389447268,0.0
2006-10-18,12.1042605397,62.1354859492,3.79853665258,41.1429938178,0.0
2006-10-19,8.47298237779,58.865197215,2.84890248944,49.9593496359,0.0
2006-10-20,14.5251126476,56.6850047255,3.79853665258,40.1633987269,0.0
2006-10-21,4.84170421588,70.8562559069,1.89926832629,31.3470429088,0.0
2006-10-22,8.47298237779,42.5137535442,2.84890248944,20.5714969089,0.0
2006-10-23,15.7355387016,65.4057746833,4.74817081573,50.9389447268,0.0
2006-10-24,20.5772429175,71.9463521517,5.69780497887,46.0409692723,0.0
2006-10-25,10.8938344857,57.7751009703,5.69780497887,52.8981349086,0.0
2006-10-26,20.5772429175,66.495870928,3.79853665258,45.0613741814,0.0
2006-10-27,8.47298237779,65.4057746833,3.79853665258,33.3062330906,0.0
2006-10-28,8.47298237779,46.874138523,1.89926832629,14.6939263635,0.0
2006-10-29,19.7256217295,47.2692029147,2.35100402195,24.8535668559,0.0
2006-10-30,10.6214886236,70.903804372,2.35100402195,36.037671941,0.0
2006-10-31,15.1735551766,69.513533698,3.52650603293,39.7657069694,0.0
2006-11-01,13.6561996589,68.1232630241,3.52650603293,44.7364203406,0.0
2006-11-02,12.1388441412,65.3427216762,3.52650603293,44.7364203406,0.0
2006-11-03,10.6214886236,55.6108269584,2.35100402195,37.2803502838,0.0
2006-11-04,16.6909106942,36.147037523,1.17550201098,29.8242802271,0.0
2006-11-05,12.1388441412,43.0983908928,3.52650603293,29.8242802271,0.0
2006-11-06,10.6214886236,63.9524510022,3.52650603293,42.251063655,0.0
2006-11-07,12.1388441412,62.5621803282,1.17550201098,37.2803502838,0.0
2006-11-08,15.1735551766,62.5621803282,3.52650603293,43.4937419978,0.0
2006-11-09,9.10413310594,51.4400149365,3.52650603293,49.7071337118,0.0
2006-11-10,13.6561996589,73.6843457199,3.52650603293,36.037671941,0.0
2006-11-11,6.06942207062,58.3913683064,1.17550201098,18.6401751419,0.0
2006-11-12,15.1735551766,57.0010976324,1.17550201098,24.8535668559,0.0
2006-11-13,16.6909106942,73.6843457199,1.17550201098,37.2803502838,0.0
2006-11-14,10.6214886236,69.513533698,4.70200804391,45.9790986834,0.0
2006-11-15,12.1388441412,68.1232630241,4.70200804391,48.464455369,0.0
2006-11-16,15.1735551766,61.1719096543,2.35100402195,48.464455369,0.0
2006-11-17,15.1735551766,63.9524510022,3.52650603293,32.3096369127,0.0
2006-11-18,6.06942207062,50.0497442626,1.17550201098,18.6401751419,0.0
2006-11-19,9.10413310594,51.4400149365,3.52650603293,24.8535668559,0.0
2006-11-20,15.1735551766,76.4648870678,2.35100402195,33.5523152554,0.0
2006-11-21,10.6214886236,75.0746163939,3.52650603293,45.9790986834,0.0
2006-11-22,9.10413310594,68.1232630241,4.70200804391,37.2803502838,0.0
2006-11-23,13.6561996589,47.2692029147,0.0,13.6694617707,0.0
2006-11-24,6.06942207062,87.5870524595,2.35100402195,26.0962451987,0.0
2006-11-25,12.1388441412,65.3427216762,2.35100402195,21.1255318275,0.0
2006-11-26,10.6214886236,37.5373081969,2.35100402195,21.1255318275,0.0
2006-11-27,13.6561996589,68.1232630241,4.70200804391,38.5230286266,0.0
2006-11-28,15.1735551766,73.6843457199,2.35100402195,34.7949935982,0.0
2006-11-29,16.6909106942,69.513533698,5.87751005488,38.5230286266,0.0
2006-11-30,12.1388441412,69.513533698,4.70200804391,39.7657069694,0.0
2006-12-01,13.6561996589,62.5621803282,3.52650603293,34.7949935982,0.0
2006-12-02,16.6909106942,44.4886615667,1.17550201098,18.6401751419,0.0
2006-12-03,16.6909106942,37.5373081969,3.52650603293,22.3682101703,0.0
2006-12-04,15.1735551766,61.1719096543,3.52650603293,34.7949935982,0.0
2006-12-05,19.7256217295,68.1232630241,3.52650603293,33.5523152554,0.0
2006-12-06,12.1388441412,57.0010976324,3.52650603293,57.1632037685,0.0
2006-12-07,13.6561996589,55.6108269584,2.35100402195,37.2803502838,0.0
2006-12-08,13.6561996589,55.6108269584,4.70200804391,29.8242802271,0.0
2006-12-09,7.58677758828,36.147037523,3.52650603293,23.6108885131,0.0
2006-12-10,10.6214886236,50.0497442626,1.17550201098,16.1548184563,0.0
2006-12-11,19.7256217295,54.2205562845,4.70200804391,33.5523152554,0.0
2006-12-12,12.1388441412,47.2692029147,3.52650603293,31.0669585699,0.0
2006-12-13,10.6214886236,59.7816389803,2.35100402195,37.2803502838,0.0
2006-12-14,16.6909106942,65.3427216762,3.52650603293,37.2803502838,0.0
2006-12-15,12.1388441412,61.1719096543,2.35100402195,29.8242802271,0.0
2006-12-16,12.1388441412,45.8789322407,2.35100402195,19.8828534847,0.0
2006-12-17,6.06942207062,47.2692029147,1.17550201098,22.3682101703,0.0
2006-12-18,15.1735551766,52.8302856105,2.35100402195,44.7364203406,0.0
2006-12-19,10.6214886236,48.6594735886,1.17550201098,44.7364203406,0.0
2006-12-20,10.6214886236,48.6594735886,2.35100402195,38.5230286266,0.0
2006-12-21,18.2082662119,57.0010976324,4.70200804391,43.4937419978,0.0
2006-12-22,10.6214886236,52.8302856105,7.05301206586,38.5230286266,0.0
2006-12-23,10.6214886236,43.0983908928,5.87751005488,17.3974967991,0.0
2006-12-24,6.06942207062,29.1956841532,1.17550201098,18.6401751419,0.0
2006-12-25,10.6214886236,55.6108269584,3.52650603293,12.4267834279,0.0
2006-12-26,12.1388441412,139.027067396,3.52650603293,32.3096369127,0.0
2006-12-27,10.6214886236,87.5870524595,0.0,32.3096369127,0.0
2006-12-28,7.58677758828,75.0746163939,3.52650603293,38.5230286266,0.0
2006-12-29,7.58677758828,87.5870524595,3.52650603293,36.037671941,0.0
2006-12-30,9.10413310594,61.1719096543,1.17550201098,23.6108885131,0.0
2006-12-31,3.03471103531,55.6108269584,1.17550201098,19.8828534847,0.0
2007-01-01,7.58677758828,90.3675938075,0.0,19.8828534847,0.0
2007-01-02,10.6214886236,101.489759199,3.52650603293,39.7657069694,0.0
2007-01-03,7.58677758828,76.4648870678,3.52650603293,47.2217770262,0.0
2007-01-04,12.1388441412,77.8551577418,7.05301206586,63.3765954825,0.0
2007-01-05,16.6909106942,76.4648870678,2.35100402195,32.3096369127,0.0
2007-01-06,9.10413310594,70.903804372,1.17550201098,19.8828534847,0.0
2007-01-07,15.1735551766,55.6108269584,1.17550201098,29.8242802271,0.0
2007-01-08,12.1388441412,68.1232630241,3.52650603293,38.5230286266,0.0
2007-01-09,15.1735551766,62.5621803282,2.35100402195,45.9790986834,0.0
2007-01-10,12.1388441412,59.7816389803,3.52650603293,43.4937419978,0.0
2007-01-11,13.6561996589,65.3427216762,4.70200804391,28.5816018843,0.0
2007-01-12,7.58677758828,65.3427216762,3.52650603293,34.7949935982,0.0
2007-01-13,7.58677758828,48.6594735886,1.17550201098,19.8828534847,0.0
2007-01-14,6.06942207062,50.0497442626,1.17550201098,16.1548184563,0.0
2007-01-15,7.58677758828,80.6356990897,4.70200804391,29.8242802271,0.0
2007-01-16,13.6561996589,86.1967817856,2.35100402195,34.7949935982,0.0
2007-01-17,13.6561996589,82.0259697637,3.52650603293,49.7071337118,0.0
2007-01-18,12.1388441412,79.2454284158,2.35100402195,36.037671941,0.0
2007-01-19,15.1735551766,72.294075046,3.52650603293,31.0669585699,0.0
2007-01-20,9.10413310594,37.5373081969,4.70200804391,23.6108885131,0.0
2007-01-21,9.10413310594,45.8789322407,3.52650603293,32.3096369127,0.0
2007-01-22,13.6561996589,70.903804372,1.17550201098,39.7657069694,0.0
2007-01-23,9.10413310594,65.3427216762,2.35100402195,50.9498120546,0.0
2007-01-24,12.1388441412,55.6108269584,4.70200804391,38.5230286266,0.0
2007-01-25,13.6561996589,63.9524510022,2.35100402195,37.2803502838,0.0
2007-01-26,12.1388441412,66.7329923501,3.52650603293,42.251063655,0.0
2007-01-27,9.10413310594,43.0983908928,3.52650603293,32.3096369127,0.0
2007-01-28,16.6909106942,43.0983908928,2.35100402195,32.3096369127,0.0
2007-01-29,12.1388441412,54.2205562845,3.52650603293,37.2803502838,0.0
2007-01-30,22.7603327648,62.5621803282,2.35100402195,50.9498120546,0.0
2007-01-31,12.1388441412,63.9524510022,4.70200804391,38.5230286266,0.0
2007-02-01,15.1735551766,57.0010976324,3.52650603293,42.251063655,0.0
2007-02-02,15.1735551766,62.5621803282,2.35100402195,41.0083853122,0.0
2007-02-03,9.10413310594,43.0983908928,5.87751005488,24.8535668559,0.0
2007-02-04,12.1388441412,50.0497442626,2.35100402195,22.3682101703,0.0
2007-02-05,10.6214886236,61.1719096543,3.52650603293,37.2803502838,0.0
2007-02-06,13.6561996589,57.0010976324,1.17550201098,37.2803502838,0.0
2007-02-07,13.6561996589,58.3913683064,2.35100402195,47.2217770262,0.0
2007-02-08,15.1735551766,59.7816389803,4.70200804391,43.4937419978,0.0
2007-02-09,16.6909106942,58.3913683064,2.35100402195,41.0083853122,0.0
2007-02-10,16.6909106942,47.2692029147,3.52650603293,37.2803502838,0.0
2007-02-11,16.6909106942,41.7081202188,4.70200804391,21.1255318275,0.0
2007-02-12,13.6561996589,58.3913683064,2.35100402195,37.2803502838,0.0
2007-02-13,12.1388441412,54.2205562845,2.35100402195,45.9790986834,0.0
2007-02-14,10.6214886236,54.2205562845,3.52650603293,34.7949935982,0.0
2007-02-15,10.6214886236,65.3427216762,2.35100402195,44.7364203406,0.0
2007-02-16,15.1735551766,58.3913683064,2.35100402195,42.251063655,0.0
2007-02-17,6.06942207062,38.9275788709,0.0,17.3974967991,0.0
2007-02-18,7.58677758828,47.2692029147,3.52650603293,17.3974967991,0.0
2007-02-19,15.1735551766,76.4648870678,2.35100402195,37.2803502838,0.0
2007-02-20,13.6561996589,59.7816389803,5.87751005488,39.7657069694,0.0
2007-02-21,13.6561996589,62.5621803282,2.35100402195,48.464455369,0.0
2007-02-22,15.1735551766,75.0746163939,2.35100402195,49.7071337118,0.0
2007-02-23,16.6909106942,65.3427216762,2.35100402195,32.3096369127,0.0
2007-02-24,13.6561996589,57.0010976324,1.17550201098,29.8242802271,0.0
2007-02-25,12.1388441412,38.9275788709,1.17550201098,27.3389235415,0.0
2007-02-26,13.6561996589,73.6843457199,2.35100402195,42.251063655,0.0
2007-02-27,12.1388441412,66.7329923501,2.35100402195,34.7949935982,0.0
2007-02-28,15.1735551766,59.7816389803,4.70200804391,43.4937419978,0.0
2007-03-01,12.1388441412,59.7816389803,3.52650603293,45.9790986834,0.0
2007-03-02,12.1388441412,59.7816389803,3.52650603293,28.5816018843,0.0
2007-03-03,13.6561996589,48.6594735886,1.17550201098,24.8535668559,0.0
2007-03-04,10.6214886236,50.0497442626,1.17550201098,27.3389235415,0.0
2007-03-05,16.6909106942,66.7329923501,3.52650603293,44.7364203406,0.0
2007-03-06,12.1388441412,73.6843457199,3.52650603293,42.251063655,0.0
2007-03-07,15.1735551766,82.0259697637,4.70200804391,44.7364203406,0.0
2007-03-08,16.6909106942,65.3427216762,3.52650603293,42.251063655,0.0
2007-03-09,12.1388441412,63.9524510022,2.35100402195,39.7657069694,0.0
2007-03-10,9.10413310594,50.0497442626,2.35100402195,29.8242802271,0.0
2007-03-11,10.6214886236,45.8789322407,2.35100402195,31.0669585699,0.0
2007-03-12,15.1735551766,70.903804372,3.52650603293,43.4937419978,0.0
2007-03-13,15.1735551766,69.513533698,2.35100402195,50.9498120546,0.0
2007-03-14,13.6561996589,70.903804372,3.52650603293,44.7364203406,0.0
2007-03-15,18.2082662119,58.3913683064,5.87751005488,39.7657069694,0.0
2007-03-16,19.7256217295,59.7816389803,3.52650603293,43.4937419978,0.0
2007-03-17,9.10413310594,51.4400149365,4.70200804391,29.8242802271,0.0
2007-03-18,6.06942207062,48.6594735886,2.35100402195,22.3682101703,0.0
2007-03-19,10.6214886236,84.8065111116,2.35100402195,45.9790986834,0.0
2007-03-20,18.2082662119,90.3675938075,3.52650603293,48.464455369,0.0
2007-03-21,12.1388441412,66.7329923501,3.52650603293,47.2217770262,0.0
2007-03-22,10.6214886236,69.513533698,3.52650603293,52.1924903974,0.0
2007-03-23,19.7256217295,61.1719096543,3.52650603293,42.251063655,0.0
2007-03-24,9.10413310594,59.7816389803,2.35100402195,31.0669585699,0.0
2007-03-25,12.1388441412,36.147037523,2.35100402195,26.0962451987,0.0
2007-03-26,12.1388441412,83.4162404376,3.52650603293,38.5230286266,0.0
2007-03-27,19.7256217295,68.1232630241,3.52650603293,54.6778470829,0.0
2007-03-28,16.6909106942,70.903804372,2.35100402195,36.037671941,0.0
2007-03-29,13.6561996589,72.294075046,4.70200804391,41.0083853122,0.0
2007-03-30,13.6561996589,65.3427216762,2.35100402195,34.7949935982,0.0
2007-03-31,9.10413310594,50.0497442626,2.35100402195,19.8828534847,0.0
2007-04-01,7.58677758828,51.4400149365,3.52650603293,22.3682101703,0.0
2007-04-02,15.1735551766,84.8065111116,2.35100402195,47.2217770262,0.0
2007-04-03,13.6561996589,77.8551577418,3.52650603293,43.4937419978,0.0
2007-04-04,15.1735551766,69.513533698,3.52650603293,34.7949935982,0.0
2007-04-05,12.1388441412,68.1232630241,2.35100402195,33.5523152554,0.0
2007-04-06,12.1388441412,61.1719096543,1.17550201098,34.7949935982,0.0
2007-04-07,6.06942207062,55.6108269584,4.70200804391,26.0962451987,0.0
2007-04-08,7.58677758828,41.7081202188,2.35100402195,19.8828534847,0.0
2007-04-09,12.1388441412,73.6843457199,2.35100402195,38.5230286266,0.0
2007-04-10,15.1735551766,77.8551577418,3.52650603293,43.4937419978,0.0
2007-04-11,15.1735551766,66.7329923501,2.35100402195,45.9790986834,0.0
2007-04-12,13.6561996589,59.7816389803,3.52650603293,39.7657069694,0.0
2007-04-13,10.6214886236,62.5621803282,1.17550201098,36.037671941,0.0
2007-04-14,13.6561996589,66.7329923501,2.35100402195,32.3096369127,0.0
2007-04-15,10.6214886236,52.8302856105,3.52650603293,18.6401751419,0.0
2007-04-16,15.1735551766,77.8551577418,3.52650603293,42.251063655,0.0
2007-04-17,13.6561996589,65.3427216762,3.52650603293,47.2217770262,0.0
2007-04-18,12.1388441412,75.0746163939,5.87751005488,44.7364203406,0.0
2007-04-19,16.6909106942,68.1232630241,2.35100402195,36.037671941,0.0
2007-04-20,13.6561996589,69.513533698,1.17550201098,41.0083853122,0.0
2007-04-21,6.06942207062,72.294075046,1.17550201098,28.5816018843,0.0
2007-04-22,9.10413310594,59.7816389803,1.17550201098,28.5816018843,0.0
2007-04-23,12.1388441412,76.4648870678,3.52650603293,41.0083853122,0.0
2007-04-24,13.6561996589,69.513533698,2.35100402195,41.0083853122,0.0
2007-04-25,12.1388441412,94.5384058293,3.52650603293,50.9498120546,0.0
2007-04-26,25.7950438002,75.0746163939,3.52650603293,39.7657069694,0.0
2007-04-27,15.1735551766,77.8551577418,1.17550201098,39.7657069694,0.0
2007-04-28,19.7256217295,69.513533698,0.0,27.3389235415,0.0
2007-04-29,19.7256217295,61.1719096543,3.52650603293,24.8535668559,0.0
2007-04-30,19.7256217295,87.5870524595,2.35100402195,49.7071337118,0.0
2007-05-01,22.7603327648,86.1967817856,3.52650603293,50.9498120546,0.0
2007-05-02,18.2082662119,79.2454284158,2.35100402195,39.7657069694,0.0
2007-05-03,18.2082662119,84.8065111116,1.17550201098,42.251063655,0.0
2007-05-04,15.1735551766,68.1232630241,2.35100402195,36.037671941,0.0
2007-05-05,12.1388441412,62.5621803282,1.17550201098,19.8828534847,0.0
2007-05-06,10.6214886236,52.8302856105,1.17550201098,23.6108885131,0.0
2007-05-07,18.2082662119,87.5870524595,5.87751005488,41.0083853122,0.0
2007-05-08,19.7256217295,84.8065111116,2.35100402195,45.9790986834,0.0
2007-05-09,21.2429772472,83.4162404376,3.52650603293,45.9790986834,0.0
2007-05-10,22.7603327648,75.0746163939,4.70200804391,43.4937419978,0.0
2007-05-11,12.1388441412,73.6843457199,2.35100402195,44.7364203406,0.0
2007-05-12,13.6561996589,63.9524510022,0.0,21.1255318275,0.0
2007-05-13,15.1735551766,40.3178495449,1.17550201098,18.6401751419,0.0
2007-05-14,19.7256217295,83.4162404376,3.52650603293,37.2803502838,0.0
2007-05-15,15.1735551766,93.1481351554,2.35100402195,38.5230286266,0.0
2007-05-16,18.2082662119,75.0746163939,3.52650603293,39.7657069694,0.0
2007-05-17,16.6909106942,83.4162404376,1.17550201098,39.7657069694,0.0
2007-05-18,19.7256217295,63.9524510022,2.35100402195,42.251063655,0.0
2007-05-19,3.03471103531,65.3427216762,2.35100402195,31.0669585699,0.0
2007-05-20,12.1388441412,54.2205562845,1.17550201098,23.6108885131,0.0
2007-05-21,15.1735551766,80.6356990897,2.35100402195,39.7657069694,0.0
2007-05-22,13.6561996589,77.8551577418,3.52650603293,41.0083853122,0.0
2007-05-23,13.6561996589,73.6843457199,1.17550201098,47.2217770262,0.0
2007-05-24,12.1388441412,68.1232630241,3.52650603293,38.5230286266,0.0
2007-05-25,9.10413310594,63.9524510022,2.35100402195,36.037671941,0.0
2007-05-26,6.06942207062,54.2205562845,3.52650603293,22.3682101703,0.0
2007-05-27,7.58677758828,47.2692029147,0.0,21.1255318275,0.0
