date,capitalize,charitable,charity,community,compensate
2007-12-06,1.9853587963,4.49851510497,13.2096693783,115.066035081,0.0
2007-12-07,1.9853587963,2.24925755248,13.2096693783,113.268128283,0.0
2007-12-08,0.0,2.24925755248,10.5677355026,82.7037127144,0.0
2007-12-09,0.0,2.24925755248,7.92580162698,88.0974331088,0.0
2007-12-10,0.0,2.24925755248,15.851603254,127.651382668,0.0
2007-12-11,0.0,2.24925755248,13.2096693783,133.045103062,0.0
2007-12-12,0.0,4.49851510497,13.2096693783,127.651382668,0.0
2007-12-13,0.0,2.24925755248,15.851603254,125.85347587,0.0
2007-12-14,1.9853587963,4.49851510497,13.2096693783,116.863941879,0.0
2007-12-15,0.0,2.24925755248,10.5677355026,91.6932467051,0.0
2007-12-16,0.0,2.24925755248,13.2096693783,80.9058059163,0.0
2007-12-17,1.9853587963,4.49851510497,13.2096693783,125.85347587,0.0
2007-12-18,0.0,4.49851510497,10.5677355026,120.459755475,0.0
2007-12-19,1.9853587963,2.24925755248,10.5677355026,111.470221485,0.0
2007-12-20,1.9853587963,2.24925755248,13.2096693783,106.07650109,0.0
2007-12-21,0.0,2.24925755248,13.2096693783,98.8848738976,0.0
2007-12-22,0.0,2.24925755248,7.92580162698,77.30999232,0.0
2007-12-23,0.0,2.24925755248,10.5677355026,70.1183651274,0.0
2007-12-24,0.0,2.24925755248,10.5677355026,75.5120855218,0.0
2007-12-25,0.0,2.24925755248,7.92580162698,57.5330175404,0.0
2007-12-26,0.0,2.24925755248,7.92580162698,104.278594292,0.0
2007-12-27,0.0,4.49851510497,7.92580162698,113.268128283,0.0
2007-12-28,0.0,2.24925755248,10.5677355026,109.672314686,0.0
2007-12-29,0.0,2.24925755248,10.5677355026,79.1078991181,0.0
2007-12-30,0.0,2.24925755248,10.5677355026,88.0974331088,0.0
2007-12-31,0.0,4.49851510497,13.2096693783,102.480687494,0.0
2008-01-01,0.0,2.24925755248,10.5677355026,89.895339907,0.0
2008-01-02,0.0,4.49851510497,13.2096693783,158.215798236,0.0
2008-01-03,0.0,2.24925755248,10.5677355026,156.417891438,0.0
2008-01-04,0.0,2.24925755248,7.92580162698,142.034637053,0.0
2008-01-05,0.0,2.24925755248,7.92580162698,98.8848738976,0.0
2008-01-06,0.0,2.24925755248,7.92580162698,109.672314686,0.0
2008-01-07,0.0,2.24925755248,10.5677355026,179.790679814,0.0
2008-01-08,0.0,2.24925755248,10.5677355026,161.811611833,0.0
2008-01-09,1.9853587963,2.24925755248,10.5677355026,151.024171044,0.0
2008-01-10,0.0,4.49851510497,7.92580162698,149.226264246,0.0
2008-01-11,0.0,2.24925755248,7.92580162698,138.438823457,0.0
2008-01-12,0.0,2.24925755248,7.92580162698,109.672314686,0.0
2008-01-13,0.0,2.24925755248,7.92580162698,106.07650109,0.0
2008-01-14,0.0,2.24925755248,7.92580162698,160.013705034,0.0
2008-01-15,0.0,2.24925755248,10.5677355026,154.61998464,0.0
2008-01-16,1.9853587963,2.24925755248,7.92580162698,142.034637053,0.0
2008-01-17,0.0,2.24925755248,10.5677355026,134.84300986,0.0
2008-01-18,0.0,2.24925755248,10.5677355026,125.85347587,0.0
2008-01-19,0.0,2.24925755248,7.92580162698,93.4911535032,0.0
2008-01-20,0.0,2.24925755248,7.92580162698,95.2890603014,0.0
2008-01-21,0.0,4.49851510497,7.92580162698,116.863941879,0.0
2008-01-22,1.9853587963,2.24925755248,10.5677355026,142.034637053,0.0
2008-01-23,0.0,2.24925755248,7.92580162698,138.438823457,0.0
2008-01-24,0.0,4.49851510497,10.5677355026,136.640916659,0.0
2008-01-25,0.0,2.24925755248,7.92580162698,125.85347587,0.0
2008-01-26,0.0,2.24925755248,10.5677355026,93.4911535032,0.0
2008-01-27,0.0,2.24925755248,7.92580162698,95.2890603014,0.0
2008-01-28,0.0,2.24925755248,10.5677355026,158.215798236,0.0
2008-01-29,1.9853587963,2.24925755248,10.5677355026,142.034637053,0.0
2008-01-30,0.0,2.24925755248,10.5677355026,134.84300986,0.0
2008-01-31,1.9853587963,2.24925755248,10.5677355026,133.045103062,0.0
2008-02-01,0.0,4.49851510497,10.5677355026,127.651382668,0.0
2008-02-02,0.0,2.24925755248,7.92580162698,95.2890603014,0.0
2008-02-03,0.0,2.24925755248,10.5677355026,86.2995263107,0.0
2008-02-04,0.0,2.24925755248,10.5677355026,136.640916659,0.0
2008-02-05,0.0,4.49851510497,10.5677355026,133.045103062,0.0
2008-02-06,1.9853587963,2.24925755248,10.5677355026,131.247196264,0.0
2008-02-07,1.9853587963,4.49851510497,10.5677355026,125.85347587,0.0
2008-02-08,0.0,4.49851510497,7.92580162698,129.449289466,0.0
2008-02-09,0.0,2.24925755248,10.5677355026,93.4911535032,0.0
2008-02-10,0.0,4.49851510497,7.92580162698,93.4911535032,0.0
2008-02-11,0.0,2.24925755248,7.92580162698,133.045103062,0.0
2008-02-12,0.0,2.24925755248,10.5677355026,131.247196264,0.0
2008-02-13,1.9853587963,2.24925755248,10.5677355026,131.247196264,0.0
2008-02-14,1.9853587963,4.49851510497,7.92580162698,111.470221485,0.0
2008-02-15,0.0,2.24925755248,10.5677355026,115.066035081,0.0
2008-02-16,0.0,2.24925755248,7.92580162698,89.895339907,0.0
2008-02-17,0.0,2.24925755248,7.92580162698,97.0869670995,0.0
2008-02-18,0.0,4.49851510497,7.92580162698,127.651382668,0.0
2008-02-19,0.0,2.24925755248,10.5677355026,138.438823457,0.0
2008-02-20,1.9853587963,4.49851510497,10.5677355026,129.449289466,0.0
2008-02-21,0.0,2.24925755248,10.5677355026,118.661848677,0.0
2008-02-22,0.0,2.24925755248,10.5677355026,118.661848677,0.0
2008-02-23,0.0,2.24925755248,7.92580162698,97.0869670995,0.0
2008-02-24,0.0,2.24925755248,10.5677355026,102.480687494,0.0
2008-02-25,0.0,4.49851510497,7.92580162698,133.045103062,0.0
2008-02-26,1.9853587963,4.49851510497,10.5677355026,134.84300986,0.0
2008-02-27,1.9853587963,2.24925755248,13.2096693783,133.045103062,0.0
2008-02-28,0.0,2.24925755248,10.5677355026,134.84300986,0.0
2008-02-29,0.0,2.24925755248,10.5677355026,125.85347587,0.0
2008-03-01,1.9853587963,4.49851510497,10.5677355026,95.2890603014,0.0
2008-03-02,0.0,2.24925755248,10.5677355026,95.2890603014,0.0
2008-03-03,0.0,2.24925755248,13.2096693783,140.236730255,0.0
2008-03-04,1.9853587963,4.49851510497,8.86028478824,143.691194225,0.0
2008-03-05,1.9853587963,4.49851510497,8.86028478824,137.084702537,0.0
2008-03-06,1.9853587963,4.49851510497,8.86028478824,122.220096238,0.0
2008-03-07,0.0,2.24925755248,8.86028478824,118.916850393,0.0
2008-03-08,0.0,2.24925755248,6.64521359118,95.7941294835,0.0
2008-03-09,0.0,2.24925755248,8.86028478824,99.0973753278,0.0
2008-03-10,0.0,2.24925755248,8.86028478824,137.084702537,0.0
2008-03-11,0.0,2.24925755248,8.86028478824,133.781456692,0.0
2008-03-12,0.0,4.49851510497,8.86028478824,130.478210848,0.0
2008-03-13,0.0,2.24925755248,8.86028478824,122.220096238,0.0
2008-03-14,0.0,4.49851510497,11.0753559853,125.523342082,0.0
2008-03-15,0.0,2.24925755248,8.86028478824,95.7941294835,0.0
2008-03-16,0.0,2.24925755248,11.0753559853,92.4908836392,0.0
2008-03-17,0.0,2.24925755248,8.86028478824,133.781456692,0.0
2008-03-18,0.0,2.24925755248,8.86028478824,137.084702537,0.0
2008-03-19,1.9853587963,2.24925755248,11.0753559853,127.174965004,0.0
2008-03-20,1.9853587963,2.17896825397,8.86028478824,133.781456692,0.0
2008-03-21,0.0,2.17896825397,8.86028478824,117.265227471,0.0
2008-03-22,0.0,2.17896825397,6.64521359118,94.1425065614,0.0
2008-03-23,0.0,2.17896825397,8.86028478824,99.0973753278,0.0
2008-03-24,1.9853587963,4.35793650794,8.86028478824,138.736325459,0.0
2008-03-25,1.9853587963,2.17896825397,6.64521359118,138.736325459,0.0
2008-03-26,1.9853587963,4.35793650794,8.86028478824,138.736325459,0.0
2008-03-27,0.0,2.17896825397,8.86028478824,135.433079615,0.0
2008-03-28,1.9853587963,4.35793650794,8.86028478824,118.916850393,0.0
2008-03-29,0.0,2.17896825397,8.86028478824,97.4457524056,0.0
2008-03-30,0.0,2.17896825397,8.86028478824,105.703867016,0.0
2008-03-31,1.9853587963,4.35793650794,8.86028478824,150.297685914,0.0
2008-04-01,1.9853587963,2.17896825397,8.86028478824,140.387948381,0.0
2008-04-02,1.9853587963,2.17896825397,11.0753559853,140.387948381,0.0
2008-04-03,1.9853587963,4.35793650794,8.86028478824,123.87171916,0.0
2008-04-04,0.0,2.17896825397,6.64521359118,120.568473315,0.0
2008-04-05,0.0,2.17896825397,8.86028478824,94.1425065614,0.0
2008-04-06,0.0,4.35793650794,8.86028478824,102.400621172,0.0
2008-04-07,1.9853587963,2.17896825397,11.0753559853,145.342817147,0.0
2008-04-08,1.9853587963,4.35793650794,8.86028478824,137.084702537,0.0
2008-04-09,1.9853587963,4.35793650794,8.86028478824,133.781456692,0.0
2008-04-10,0.0,4.35793650794,8.86028478824,127.174965004,0.0
2008-04-11,1.9853587963,4.35793650794,8.86028478824,115.613604549,0.0
2008-04-12,0.0,2.17896825397,8.86028478824,95.7941294835,0.0
2008-04-13,0.0,4.35793650794,11.0753559853,100.74899825,0.0
2008-04-14,1.9853587963,4.35793650794,11.0753559853,137.084702537,0.0
2008-04-15,1.9853587963,4.35793650794,11.0753559853,135.433079615,0.0
2008-04-16,1.9853587963,2.17896825397,11.0753559853,137.084702537,0.0
2008-04-17,1.9853587963,2.17896825397,11.0753559853,130.478210848,0.0
2008-04-18,0.0,2.17896825397,11.0753559853,123.87171916,0.0
2008-04-19,0.0,2.17896825397,6.64521359118,94.1425065614,0.0
2008-04-20,0.0,2.17896825397,4.43014239412,92.4908836392,0.0
2008-04-21,0.0,2.17896825397,11.0753559853,146.99444007,0.0
2008-04-22,1.9853587963,2.17896825397,8.86028478824,133.781456692,0.0
2008-04-23,0.0,4.35793650794,8.86028478824,132.12983377,0.0
2008-04-24,1.9853587963,2.17896825397,8.86028478824,133.781456692,0.0
2008-04-25,0.0,2.17896825397,8.86028478824,120.568473315,0.0
2008-04-26,0.0,2.17896825397,6.64521359118,94.1425065614,0.0
2008-04-27,0.0,2.17896825397,8.86028478824,95.7941294835,0.0
2008-04-28,1.9853587963,2.17896825397,8.86028478824,137.084702537,0.0
2008-04-29,1.9853587963,2.17896825397,8.86028478824,143.691194225,0.0
2008-04-30,1.9853587963,2.17896825397,6.64521359118,135.433079615,0.0
2008-05-01,1.9853587963,0.0,6.64521359118,137.084702537,0.0
2008-05-02,0.0,2.17896825397,8.86028478824,123.87171916,0.0
2008-05-03,0.0,2.17896825397,6.64521359118,95.7941294835,0.0
2008-05-04,0.0,2.17896825397,8.86028478824,99.0973753278,0.0
2008-05-05,1.9853587963,2.17896825397,11.0753559853,150.297685914,0.0
2008-05-06,1.9853587963,2.17896825397,8.86028478824,143.691194225,0.0
2008-05-07,0.0,2.17896825397,11.0753559853,138.736325459,0.0
2008-05-08,1.9853587963,2.17896825397,8.86028478824,137.084702537,0.0
2008-05-09,1.9853587963,2.17896825397,8.86028478824,127.174965004,0.0
2008-05-10,0.0,2.17896825397,6.64521359118,87.5360148729,0.0
2008-05-11,0.0,0.0,4.43014239412,90.8392607171,0.0
2008-05-12,0.0,4.35793650794,11.0753559853,142.039571303,0.0
2008-05-13,0.0,2.17896825397,11.0753559853,143.691194225,0.0
2008-05-14,1.9853587963,2.17896825397,8.86028478824,135.433079615,0.0
2008-05-15,1.9853587963,2.17896825397,11.0753559853,127.174965004,0.0
2008-05-16,1.9853587963,2.17896825397,8.86028478824,118.916850393,0.0
2008-05-17,0.0,0.0,6.64521359118,97.4457524056,0.0
2008-05-18,1.9853587963,0.0,8.86028478824,99.0973753278,0.0
2008-05-19,0.0,2.17896825397,8.86028478824,140.387948381,0.0
2008-05-20,0.0,2.17896825397,8.86028478824,137.084702537,0.0
2008-05-21,1.9853587963,2.17896825397,8.86028478824,138.736325459,0.0
2008-05-22,0.0,2.17896825397,8.86028478824,125.523342082,0.0
2008-05-23,0.0,2.17896825397,6.64521359118,120.568473315,0.0
2008-05-24,0.0,2.17896825397,4.43014239412,85.8843919507,0.0
2008-05-25,0.0,0.0,4.43014239412,80.9295231843,0.0
2008-05-26,0.0,2.17896825397,6.64521359118,100.74899825,0.0
2008-05-27,0.0,4.35793650794,6.64521359118,138.736325459,0.0
2008-05-28,1.9853587963,2.17896825397,8.86028478824,135.433079615,0.0
2008-05-29,0.0,2.17896825397,8.86028478824,138.736325459,0.0
2008-05-30,0.0,2.17896825397,8.86028478824,117.265227471,0.0
2008-05-31,0.0,2.17896825397,6.64521359118,89.187637795,0.0
2008-06-01,0.0,2.17896825397,6.64521359118,87.5360148729,0.0
2008-06-02,0.0,2.17896825397,8.86028478824,140.387948381,0.0
2008-06-03,1.9853587963,2.17896825397,6.64521359118,138.736325459,0.0
2008-06-04,1.9853587963,2.17896825397,8.86028478824,118.916850393,0.0
2008-06-05,0.0,2.17896825397,6.64521359118,123.87171916,0.0
2008-06-06,0.0,2.17896825397,6.64521359118,112.310358705,0.0
2008-06-07,0.0,2.17896825397,6.64521359118,87.5360148729,0.0
2008-06-08,0.0,2.17896825397,4.43014239412,90.8392607171,0.0
2008-06-09,0.0,2.17896825397,8.86028478824,130.478210848,0.0
2008-06-10,0.0,4.35793650794,6.64521359118,123.87171916,0.0
2008-06-11,0.0,2.17896825397,8.86028478824,128.826587926,0.0
2008-06-12,0.0,2.17896825397,6.64521359118,120.568473315,0.0
2008-06-13,0.0,2.17896825397,6.64521359118,107.355489938,0.0
2008-06-14,0.0,2.17896825397,6.64521359118,82.5811461065,0.0
2008-06-15,0.0,2.17896825397,6.64521359118,89.187637795,0.0
2008-06-16,1.9853587963,2.17896825397,6.64521359118,137.084702537,0.0
2008-06-17,0.0,4.35793650794,8.86028478824,128.826587926,0.0
2008-06-18,0.0,2.17896825397,8.86028478824,130.478210848,0.0
2008-06-19,0.0,2.17896825397,8.86028478824,125.523342082,0.0
2008-06-20,0.0,2.17896825397,6.64521359118,115.613604549,0.0
2008-06-21,0.0,2.17896825397,6.64521359118,89.187637795,0.0
2008-06-22,0.0,0.0,8.86028478824,90.8392607171,0.0
2008-06-23,0.0,2.17896825397,11.0753559853,133.781456692,0.0
2008-06-24,0.0,2.17896825397,8.86028478824,133.781456692,0.0
2008-06-25,0.0,2.17896825397,6.64521359118,125.523342082,0.0
2008-06-26,0.0,2.17896825397,6.64521359118,118.916850393,0.0
2008-06-27,1.9853587963,2.17896825397,6.64521359118,117.265227471,0.0
2008-06-28,0.0,2.17896825397,8.86028478824,84.2327690286,0.0
2008-06-29,0.0,2.17896825397,8.86028478824,92.4908836392,0.0
2008-06-30,0.0,2.17896825397,8.86028478824,132.12983377,0.0
2008-07-01,1.9853587963,2.17896825397,6.64521359118,123.87171916,0.0
2008-07-02,1.9853587963,2.17896825397,8.86028478824,127.174965004,0.0
2008-07-03,0.0,2.17896825397,6.64521359118,112.310358705,0.0
2008-07-04,0.0,0.0,4.43014239412,75.974654418,0.0
2008-07-05,0.0,2.17896825397,4.43014239412,80.9295231843,0.0
2008-07-06,0.0,2.17896825397,6.64521359118,99.0973753278,0.0
2008-07-07,0.0,2.17896825397,8.86028478824,130.478210848,0.0
2008-07-08,1.9853587963,2.17896825397,8.86028478824,133.781456692,0.0
2008-07-09,0.0,4.35793650794,8.86028478824,130.478210848,0.0
2008-07-10,0.0,4.35793650794,8.86028478824,127.174965004,0.0
2008-07-11,0.0,2.17896825397,6.64521359118,110.658735783,0.0
2008-07-12,0.0,2.17896825397,6.64521359118,87.5360148729,0.0
2008-07-13,0.0,0.0,6.64521359118,92.4908836392,0.0
2008-07-14,0.0,2.17896825397,6.64521359118,135.433079615,0.0
2008-07-15,0.0,2.17896825397,8.86028478824,132.12983377,0.0
2008-07-16,1.9853587963,2.17896825397,11.0753559853,127.174965004,0.0
2008-07-17,1.9853587963,2.17896825397,6.64521359118,123.87171916,0.0
2008-07-18,1.9853587963,2.17896825397,8.86028478824,110.658735783,0.0
2008-07-19,0.0,0.0,6.64521359118,84.2327690286,0.0
2008-07-20,0.0,0.0,6.64521359118,85.8843919507,0.0
2008-07-21,0.0,2.17896825397,6.64521359118,133.781456692,0.0
2008-07-22,1.9853587963,2.17896825397,8.86028478824,138.736325459,0.0
2008-07-23,0.0,2.17896825397,6.64521359118,128.826587926,0.0
2008-07-24,0.0,4.35793650794,8.86028478824,128.826587926,0.0
2008-07-25,1.9853587963,2.17896825397,6.64521359118,117.265227471,0.0
2008-07-26,0.0,2.17896825397,4.43014239412,89.187637795,0.0
2008-07-27,0.0,2.17896825397,6.64521359118,89.187637795,0.0
2008-07-28,1.9853587963,2.17896825397,8.86028478824,133.781456692,0.0
2008-07-29,1.9853587963,2.17896825397,8.86028478824,132.12983377,0.0
2008-07-30,0.0,2.17896825397,6.64521359118,132.12983377,0.0
2008-07-31,0.0,2.17896825397,6.64521359118,128.826587926,0.0
2008-08-01,0.0,2.17896825397,8.86028478824,117.265227471,0.0
2008-08-02,0.0,2.17896825397,4.43014239412,85.8843919507,0.0
2008-08-03,0.0,0.0,4.43014239412,97.4457524056,0.0
2008-08-04,1.9853587963,2.17896825397,6.64521359118,133.781456692,0.0
2008-08-05,0.0,2.17896825397,6.64521359118,140.387948381,0.0
2008-08-06,1.9853587963,2.17896825397,6.64521359118,132.12983377,0.0
2008-08-07,0.0,2.17896825397,6.64521359118,130.478210848,0.0
2008-08-08,0.0,2.17896825397,6.64521359118,122.220096238,0.0
2008-08-09,0.0,2.17896825397,6.64521359118,85.8843919507,0.0
2008-08-10,0.0,2.17896825397,6.64521359118,90.8392607171,0.0
2008-08-11,1.9853587963,4.35793650794,8.86028478824,143.691194225,0.0
2008-08-12,0.0,2.17896825397,6.64521359118,133.781456692,0.0
2008-08-13,0.0,2.17896825397,6.64521359118,138.736325459,0.0
2008-08-14,0.0,2.17896825397,6.64521359118,135.433079615,0.0
2008-08-15,0.0,2.17896825397,4.43014239412,122.220096238,0.0
2008-08-16,0.0,2.17896825397,6.64521359118,87.5360148729,0.0
2008-08-17,1.9853587963,0.0,6.64521359118,92.4908836392,0.0
2008-08-18,1.9853587963,2.17896825397,6.64521359118,156.904177602,0.0
2008-08-19,0.0,2.17896825397,6.64521359118,148.646062992,0.0
2008-08-20,0.0,2.17896825397,6.64521359118,146.99444007,0.0
2008-08-21,0.0,2.17896825397,8.86028478824,153.600931758,0.0
2008-08-22,0.0,2.17896825397,6.64521359118,132.12983377,0.0
2008-08-23,0.0,0.0,6.64521359118,100.74899825,0.0
2008-08-24,0.0,2.17896825397,8.86028478824,105.703867016,0.0
2008-08-25,0.0,2.17896825397,8.86028478824,165.162292213,0.0
2008-08-26,1.9853587963,2.17896825397,6.64521359118,151.949308836,0.0
2008-08-27,1.9853587963,2.17896825397,6.64521359118,148.646062992,0.0
2008-08-28,1.9853587963,2.17896825397,6.64521359118,138.736325459,0.0
2008-08-29,1.9853587963,2.17896825397,6.64521359118,123.87171916,0.0
2008-08-30,0.0,0.0,6.64521359118,84.2327690286,0.0
2008-08-31,0.0,0.0,4.43014239412,87.5360148729,0.0
2008-09-01,0.0,0.0,6.64521359118,100.74899825,0.0
2008-09-02,1.9853587963,2.17896825397,6.64521359118,160.207423447,0.0
2008-09-03,0.0,2.17896825397,6.64521359118,150.297685914,0.0
2008-09-04,1.9853587963,2.17896825397,6.64521359118,143.691194225,0.0
2008-09-05,0.0,4.35793650794,6.64521359118,138.736325459,0.0
2008-09-06,0.0,0.0,6.64521359118,99.0973753278,0.0
2008-09-07,0.0,2.17896825397,6.64521359118,102.400621172,0.0
2008-09-08,1.9853587963,2.17896825397,8.86028478824,151.949308836,0.0
2008-09-09,1.9853587963,4.35793650794,8.86028478824,135.433079615,0.0
2008-09-10,1.9853587963,2.17896825397,6.64521359118,133.781456692,0.0
2008-09-11,1.9853587963,2.17896825397,6.64521359118,130.478210848,0.0
2008-09-12,0.0,2.17896825397,6.64521359118,122.220096238,0.0
2008-09-13,0.0,2.17896825397,6.64521359118,95.7941294835,0.0
2008-09-14,0.0,2.17896825397,6.64521359118,99.0973753278,0.0
2008-09-15,0.0,2.17896825397,8.86028478824,142.039571303,0.0
2008-09-16,1.9853587963,2.17896825397,6.64521359118,135.433079615,0.0
2008-09-17,0.0,2.17896825397,8.86028478824,138.736325459,0.0
2008-09-18,1.9853587963,2.17896825397,8.86028478824,135.433079615,0.0
2008-09-19,0.0,2.17896825397,8.86028478824,123.87171916,0.0
2008-09-20,0.0,2.17896825397,8.86028478824,90.8392607171,0.0
2008-09-21,0.0,2.17896825397,6.64521359118,95.7941294835,0.0
2008-09-22,1.9853587963,4.35793650794,11.0753559853,137.084702537,0.0
2008-09-23,1.9853587963,4.35793650794,11.0753559853,133.781456692,0.0
2008-09-24,0.0,2.17896825397,8.86028478824,133.781456692,0.0
2008-09-25,1.9853587963,2.17896825397,11.0753559853,123.87171916,0.0
2008-09-26,1.9853587963,2.17896825397,6.64521359118,122.220096238,0.0
2008-09-27,0.0,2.17896825397,6.64521359118,85.8843919507,0.0
2008-09-28,0.0,2.17896825397,8.86028478824,104.052244094,0.0
2008-09-29,1.9853587963,2.17896825397,8.86028478824,138.736325459,0.0
2008-09-30,0.0,2.17896825397,8.86028478824,135.433079615,0.0
2008-10-01,0.0,2.17896825397,6.64521359118,125.523342082,0.0
2008-10-02,1.9853587963,2.17896825397,8.86028478824,122.220096238,0.0
2008-10-03,0.0,4.35793650794,8.86028478824,113.961981627,0.0
2008-10-04,1.9853587963,2.17896825397,4.43014239412,89.187637795,0.0
2008-10-05,0.0,2.17896825397,6.64521359118,90.8392607171,0.0
2008-10-06,1.9853587963,2.17896825397,11.0753559853,123.87171916,0.0
2008-10-07,1.9853587963,2.17896825397,8.86028478824,132.12983377,0.0
2008-10-08,0.0,2.17896825397,8.86028478824,122.220096238,0.0
2008-10-09,1.9853587963,2.17896825397,8.86028478824,118.916850393,0.0
2008-10-10,0.0,4.35793650794,8.86028478824,113.961981627,0.0
2008-10-11,0.0,2.17896825397,6.64521359118,80.9295231843,0.0
2008-10-12,0.0,0.0,4.43014239412,89.187637795,0.0
2008-10-13,0.0,4.35793650794,6.64521359118,127.174965004,0.0
2008-10-14,1.9853587963,2.17896825397,8.86028478824,128.826587926,0.0
2008-10-15,1.9853587963,2.17896825397,6.64521359118,127.174965004,0.0
2008-10-16,0.0,2.17896825397,8.86028478824,120.568473315,0.0
2008-10-17,0.0,2.17896825397,17.7205695765,112.310358705,0.0
2008-10-18,0.0,2.17896825397,11.0753559853,84.2327690286,0.0
2008-10-19,0.0,2.17896825397,6.64521359118,89.187637795,0.0
2008-10-20,1.9853587963,2.17896825397,11.0753559853,132.12983377,0.0
2008-10-21,0.0,4.35793650794,8.86028478824,123.87171916,0.0
2008-10-22,1.9853587963,2.17896825397,6.64521359118,123.87171916,0.0
2008-10-23,1.9853587963,4.35793650794,8.86028478824,122.220096238,0.0
2008-10-24,0.0,2.17896825397,8.86028478824,117.265227471,0.0
2008-10-25,0.0,0.0,8.86028478824,80.9295231843,0.0
2008-10-26,0.0,0.0,8.86028478824,85.8843919507,0.0
2008-10-27,1.9853587963,2.17896825397,8.86028478824,128.826587926,0.0
2008-10-28,1.9853587963,2.17896825397,8.86028478824,135.433079615,0.0
2008-10-29,0.0,4.35793650794,8.86028478824,120.568473315,0.0
2008-10-30,1.9853587963,4.35793650794,8.86028478824,115.613604549,0.0
2008-10-31,0.0,2.17896825397,11.0753559853,113.961981627,0.0
2008-11-01,0.0,2.17896825397,6.64521359118,84.2327690286,0.0
2008-11-02,0.0,2.17896825397,8.86028478824,94.1425065614,0.0
2008-11-03,0.0,4.35793650794,8.86028478824,120.568473315,0.0
2008-11-04,0.0,2.17896825397,8.86028478824,128.826587926,0.0
2008-11-05,0.0,4.35793650794,8.86028478824,118.916850393,0.0
2008-11-06,1.9853587963,2.17896825397,11.0753559853,120.568473315,0.0
2008-11-07,1.9853587963,4.35793650794,8.86028478824,123.87171916,0.0
2008-11-08,0.0,2.17896825397,6.64521359118,85.8843919507,0.0
2008-11-09,0.0,2.17896825397,4.43014239412,97.4457524056,0.0
2008-11-10,1.9853587963,4.35793650794,8.86028478824,133.781456692,0.0
2008-11-11,1.9853587963,2.17896825397,8.86028478824,123.87171916,0.0
2008-11-12,1.9853587963,4.35793650794,8.86028478824,137.084702537,0.0
2008-11-13,1.9853587963,1.92261904762,9.10693083159,125.523342082,0.0
2008-11-14,0.0,1.92261904762,9.10693083159,110.658735783,0.0
2008-11-15,0.0,1.92261904762,6.83019812369,87.5360148729,0.0
2008-11-16,0.0,1.92261904762,9.10693083159,90.8392607171,0.0
2008-11-17,1.9853587963,3.84523809524,9.10693083159,140.387948381,0.0
2008-11-18,1.9853587963,1.92261904762,9.10693083159,138.736325459,0.0
2008-11-19,1.9853587963,1.92261904762,9.10693083159,130.478210848,0.0
2008-11-20,1.9853587963,1.92261904762,9.10693083159,127.174965004,0.0
2008-11-21,1.9853587963,3.84523809524,6.83019812369,115.613604549,0.0
2008-11-22,0.0,1.92261904762,6.83019812369,84.2327690286,0.0
2008-11-23,1.9853587963,1.92261904762,9.10693083159,84.2327690286,0.0
2008-11-24,1.9853587963,1.92261904762,9.10693083159,125.523342082,0.0
2008-11-25,1.9853587963,3.84523809524,11.3836635395,113.961981627,0.0
2008-11-26,0.0,1.92261904762,9.10693083159,95.7941294835,0.0
2008-11-27,0.0,0.0,6.83019812369,52.8519335081,0.0
2008-11-28,0.0,1.92261904762,6.83019812369,69.3681627294,0.0
2008-11-29,0.0,1.92261904762,9.10693083159,70.2010085511,0.0
2008-11-30,0.0,1.92261904762,6.83019812369,80.7311598338,0.0
2008-12-01,1.9853587963,1.92261904762,11.3836635395,124.606790178,0.0
2008-12-02,1.9853587963,1.92261904762,9.10693083159,129.87186582,0.0
2008-12-03,1.9853587963,1.92261904762,11.3836635395,122.851764964,0.0
2008-12-04,1.9853587963,1.92261904762,11.3836635395,121.096739751,0.0
2008-12-05,0.0,1.92261904762,11.3836635395,112.321613682,0.0
2008-12-06,0.0,1.92261904762,9.10693083159,84.2412102613,0.0
2008-12-07,0.0,1.92261904762,9.10693083159,82.4861850476,0.0
2008-12-08,0.0,1.92261904762,11.3836635395,121.096739751,0.0
2008-12-09,1.9853587963,3.84523809524,11.3836635395,119.341714537,0.0
2008-12-10,1.9853587963,1.92261904762,11.3836635395,121.096739751,0.0
2008-12-11,1.9853587963,1.92261904762,9.10693083159,119.341714537,0.0
2008-12-12,1.9853587963,3.84523809524,9.10693083159,114.076638896,0.0
2008-12-13,0.0,1.92261904762,9.10693083159,80.7311598338,0.0
2008-12-14,0.0,1.92261904762,6.83019812369,84.2412102613,0.0
2008-12-15,0.0,3.84523809524,11.3836635395,117.586689323,0.0
2008-12-16,1.9853587963,3.84523809524,11.3836635395,121.096739751,0.0
2008-12-17,1.9853587963,3.84523809524,13.6603962474,119.341714537,0.0
2008-12-18,1.9853587963,1.92261904762,9.10693083159,115.831664109,0.0
2008-12-19,1.9853587963,1.92261904762,6.83019812369,105.301512827,0.0
2008-12-20,0.0,1.92261904762,6.83019812369,78.97613462,0.0
2008-12-21,0.0,1.92261904762,9.10693083159,78.97613462,0.0
2008-12-22,0.0,3.84523809524,9.10693083159,108.811563254,0.0
2008-12-23,0.0,1.92261904762,11.3836635395,98.2814119716,0.0
2008-12-24,1.9853587963,1.92261904762,9.10693083159,84.2412102613,0.0
2008-12-25,0.0,0.0,6.83019812369,52.6507564133,0.0
2008-12-26,0.0,1.92261904762,4.5534654158,75.4660841925,0.0
